sole_id,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,pressure_01,pressure_02,pressure_03,pressure_04,pressure_05,pressure_06,pressure_07,pressure_08,pressure_09,pressure_10,pressure_11,pressure_12,corrupt
2,1769098512080,1545,9026,10710,-3158173,1417207,701273,0,0,0,242,447,183,337,370,340,329,368,243,169,198,192,0
2,1769098512096,703,7327,12376,-3386636,1376890,890641,0,0,0,241,445,182,343,377,344,332,367,246,171,196,192,0
2,1769098512112,-57,5728,13993,-3554013,1308473,1056796,0,0,0,240,444,179,343,372,343,334,364,247,185,226,195,0
2,1769098512128,-464,3938,15472,-3699399,1171639,1246165,0,0,0,241,445,181,340,373,342,330,367,246,177,215,195,0
2,1769098512144,33,1091,16266,-3813020,963945,1486845,0,0,0,242,444,181,341,375,343,332,371,248,171,201,196,0
2,1769098512160,818,-1914,16099,-3748269,828333,1633453,0,0,0,242,444,179,344,378,344,333,370,249,174,202,197,0
2,1769098512176,1564,-4819,15501,-3461162,734260,1615127,0,0,0,242,448,179,346,383,347,333,368,249,173,202,196,0
2,1769098512192,2335,-8054,14706,-3039665,632856,1453859,0,0,0,243,450,183,344,383,346,335,369,250,172,200,196,0
2,1769098512208,2689,-11237,13754,-2563190,593761,1221730,0,0,0,243,450,183,343,378,344,335,368,250,171,195,196,0
2,1769098512224,2517,-14697,12711,-1905899,598647,999375,0,0,0,241,451,183,343,377,344,334,364,253,170,194,195,0
2,1769098512240,1837,-16932,11921,-1045801,585208,779464,0,0,0,241,450,182,343,376,345,313,351,257,167,197,193,0
2,1769098512256,1287,-17630,11438,-224798,520457,524122,0,0,0,241,454,185,343,376,345,336,367,250,170,200,197,0
2,1769098512272,397,-17525,11663,412944,386066,244346,0,0,0,238,426,179,339,351,335,354,421,239,186,230,194,0
2,1769098512288,-5312,-21435,15300,1458746,-401949,373849,0,0,0,236,410,165,339,348,327,375,461,231,236,305,175,0
2,1769098512304,-7250,-16228,16649,3343876,-1696983,1042136,0,0,0,239,412,159,347,355,334,408,464,238,219,308,176,0
2,1769098512320,-3417,-301,15386,4238183,-1589471,1508837,0,0,0,237,410,165,344,344,341,402,497,237,318,431,171,0
2,1769098512336,-2881,3780,15309,3650530,-533896,839328,0,0,0,241,421,175,354,353,355,449,501,251,278,408,188,0
