sole_id,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,pressure_01,pressure_02,pressure_03,pressure_04,pressure_05,pressure_06,pressure_07,pressure_08,pressure_09,pressure_10,pressure_11,pressure_12,corrupt
1,1769098526768,9241,-31174,15908,2519208,2623055,1065348,0,0,0,208,209,113,282,175,236,455,489,231,392,475,91,0
1,1769098526784,-698,-4728,17621,5392718,3887546,543670,0,0,0,231,219,120,310,175,251,508,509,253,462,492,93,0
1,1769098526800,-2234,5087,22067,7076262,2860071,-155159,0,0,0,241,252,116,333,184,265,525,526,273,501,507,98,0
1,1769098526816,2766,-2258,27015,5767789,1010371,-196698,0,0,0,248,259,121,351,180,265,536,536,281,518,519,100,0
1,1769098526832,478,-3637,20995,3050661,673173,205250,0,0,0,232,289,132,356,197,296,550,550,302,527,530,125,0
1,1769098526848,-2225,-732,12304,1279151,541226,58643,0,0,0,251,294,144,364,198,307,566,565,308,531,544,142,0
1,1769098526864,-1770,224,9605,703716,322536,-195476,0,0,0,254,289,206,371,214,353,588,581,332,550,557,200,0
1,1769098526880,-770,-162,10366,293215,163711,-177150,0,0,0,266,316,237,363,235,355,598,569,316,559,573,219,0
1,1769098526896,-837,28,10691,56199,120951,-36651,0,0,0,274,360,236,365,251,353,616,575,317,572,592,245,0
1,1769098526912,-1139,421,10232,-23212,91629,6108,0,0,0,304,356,256,368,237,352,627,574,311,583,601,255,0
1,1769098526928,-1263,622,9858,3665,53756,-8552,0,0,0,326,349,262,377,226,350,631,570,308,582,604,260,0
1,1769098526944,-1158,559,10031,54977,15882,-8552,0,0,0,347,343,256,391,224,352,626,565,307,585,604,265,0
1,1769098526960,-1105,521,10131,100181,-18325,10995,0,0,0,354,339,254,392,224,356,627,560,303,585,604,272,0
1,1769098526976,-1115,526,10069,144164,-48869,25656,0,0,0,340,347,256,385,231,358,628,552,306,567,594,280,0
1,1769098526992,-1139,516,9987,178372,-64751,30543,0,0,0,336,360,249,395,243,366,608,535,320,543,568,291,0
1,1769098527008,-1153,473,9959,201585,-72082,35430,0,0,0,326,377,241,397,254,377,595,531,330,518,551,308,0
1,1769098527024,-1162,425,9944,211359,-70860,40317,0,0,0,321,374,229,399,244,375,595,527,330,499,541,310,0
1,1769098527040,-1177,387,9911,208915,-61086,42760,0,0,0,313,375,226,400,246,376,597,497,332,493,532,319,0
1,1769098527056,-1196,382,9897,210137,-45204,51312,0,0,0,302,363,222,393,240,380,598,486,332,469,513,344,0
1,1769098527072,-1182,373,9911,224798,-30543,61086,0,0,0,301,367,227,393,244,391,592,472,345,458,492,339,0
