surface,source_user,hardness,evenness
soft,Kristian,12.733631921238192,77.6558639732597
soft,Kristian,39.45772912421538,28.607760499927338
soft,Kristian,39.36394013994565,55.580584217410255
soft,Kristian,20.76970160402768,82.19735503560528
soft,Kristian,43.903335244959216,46.519401249818344
soft,Kristian,30.57263203913898,30.358959453567795
soft,Kristian,22.220694022829576,41.570992588286586
soft,Kristian,21.749078336690133,10.528992878942015
soft,Kristian,27.193524602015568,35.03851184420869
soft,Kristian,21.719866139858944,40.40110449062636
soft,Kristian,21.404891845257378,61.095770963522746
soft,Kristian,41.20365073779102,39.68173230635082
soft,Kristian,25.154309182889868,37.10216538293853
soft,Kristian,8.886013118535809,24.313326551373347
soft,Kristian,5.674107746112106,54.34529864845226
soft,Kristian,18.255180853074492,50.297921813689875
soft,Kristian,23.244790952051865,29.18180497020782
soft,Kristian,31.241692525624504,71.91541927045488
soft,Kristian,53.655689541774024,58.28367969771836
soft,Kristian,9.693667853286145,17.80264496439471
soft,Kristian,34.75093754413005,24.00087196628397
soft,Kristian,28.93740077722013,26.34064816160442
soft,Kristian,85.96129520634848,45.37131230925738
soft,Kristian,11.440318328238371,14.750762970498474
soft,Kristian,18.551872426665334,39.52187182095626
soft,Kristian,30.782076342018506,16.967010608923122
soft,Kristian,39.947819478049226,20.869059729690452
soft,Kristian,35.74472210833799,13.75526812963232
soft,Kristian,22.016969912062535,18.58741461996803
soft,Kristian,34.02687179221195,27.80845807295451
soft,Kristian,17.1697865226465,27.270745531172796
soft,Kristian,39.73159478669548,31.2381921232379
soft,Kristian,31.210246970832177,29.472460398197935
soft,Kristian,25.683016926899167,20.723732015695393
soft,Kristian,18.833131804173867,48.379595988955096
soft,Kristian,54.902771539967766,40.80802208981253
soft,Kristian,28.66661979327211,42.42115971515768
soft,Kristian,8.46604229144463,16.974276994622876
soft,Kristian,26.203577230168918,45.531172794651944
soft,Kristian,76.25815107180706,29.930242697282374
soft,Kristian,27.519177262874205,14.104054643220461
soft,Kristian,21.16323086479405,30.467955239064086
soft,Kristian,30.457029732497297,12.708908588867898
soft,Kristian,13.116944618722378,31.354454294433946
soft,Kristian,11.96666350544165,17.33032989391077
soft,Kristian,27.556692297013175,50.56677808458073
soft,Kristian,17.61718587738053,28.803952913820662
soft,Kristian,11.888928046356668,19.48118006103764
soft,Kristian,18.75803839002384,25.228891149542214
soft,Kristian,6.2616858352996685,24.335125708472603
soft,Kristian,5.050911660557533,20.2441505595117
soft,Kristian,15.226174395567643,15.811655282662404
soft,Kristian,11.624513137805325,15.099549484086616
soft,Kristian,14.95000392402877,48.06714140386571
soft,Kristian,17.304423900877318,57.05566051446011
soft,Kristian,8.300399136489977,9.904083708763261
soft,Kristian,7.625189575249211,10.042145037058567
soft,Kristian,10.717869279153756,6.401685801482343
soft,Kristian,14.784028264187175,2.9719517511989535
soft,Kristian,11.990243006072483,16.843482052027323
soft,Kristian,19.20403094576148,42.99520418543816
soft,Kristian,16.00307256675019,12.105798575788402
soft,Kristian,27.84322976364859,65.89885191105944
soft,Kristian,20.978286635749065,25.875599476820227
soft,Kristian,22.198128917842823,28.484231943031535
soft,Kristian,52.46534384705382,17.519255922104346
soft,Kristian,11.227363414716464,26.871094317686385
soft,Kristian,19.964604751288462,47.95087923266967
soft,Kristian,11.06717334207167,2.9210870513006832
soft,Kristian,12.65610935256757,3.4442668216828944
soft,Kristian,10.602399229323014,1.1698880976602237
soft,Kristian,11.287070407502469,8.879523325098097
soft,Kristian,10.344067294152923,19.20505740444703
soft,Kristian,7.74229042592331,12.352855689580004
soft,Kristian,7.428142139017842,35.743351257084726
soft,Kristian,36.9580578256263,11.400959162912368
soft,Kristian,6.09562268835718,5.551518674611248
soft,Kristian,12.807848684200723,4.897543961633484
soft,Kristian,13.417777047520238,3.1172794651940126
soft,Kristian,11.68092745808458,4.04737683476239
soft,Kristian,4.681975302611081,25.3088213922395
soft,Kristian,9.315908882217247,75.23615753524197
soft,Kristian,22.06910559070586,77.58320011626218
soft,Kristian,7.59709725208996,52.957418979799456
soft,Kristian,14.351171398069917,41.83984885917745
soft,Kristian,10.391534085566832,31.703240808022088
soft,Kristian,19.52131481812564,29.988373782880394
soft,Kristian,17.729861797756172,52.506903066414765
soft,Kristian,13.052335618875007,68.75454149106235
soft,Kristian,29.1367981209317,70.01889260281936
soft,Kristian,11.959635256472808,37.21842755413458
soft,Kristian,11.760197798074163,70.19328585961343
soft,Kristian,34.13603949975561,28.3970353146345
soft,Kristian,54.94991170254777,34.878651358814125
soft,Kristian,49.91045678053376,24.960034878651356
soft,Kristian,76.0380069124774,14.096788257520709
soft,Kristian,47.40293952139063,20.6147362301991
soft,Kristian,79.40382286812014,18.936201133556168
soft,Kristian,32.63293535185206,54.439761662549046
soft,Kristian,77.11541740170424,48.510390931550646
soft,Kristian,17.603886078426985,12.374654846679261
soft,Kristian,46.22228680482852,9.279174538584508
soft,Kristian,42.252431733820245,25.817468391222203
soft,Kristian,44.23569690584227,63.37014968754542
soft,Kristian,40.10655106078788,14.670832727801193
soft,Kristian,64.86032737345832,15.62999564016858
soft,Kristian,46.98496242646891,46.72286004941142
soft,Kristian,18.878516144512044,30.773143438453715
soft,Kristian,55.34008251138276,15.266676355180934
soft,Kristian,42.8235312896884,13.341084144746404
soft,Kristian,21.403330293880938,13.115826188054061
soft,Kristian,62.369631321912586,22.380467955239062
soft,Kristian,66.07167147111117,5.573317831710507
soft,Kristian,26.972942057725604,29.18907135590757
soft,Kristian,34.969158144746146,22.249673012643512
soft,Kristian,43.118735081179544,60.289202150850166
soft,Kristian,40.17867285596044,26.435111175701202
soft,Kristian,32.74684457837858,61.45182386281064
