foot,step_id,surface,contact_time_sec,stance_duration,time_to_peak_frac,impact_mag,impact_mag_norm,accel_mag_strike,loading_rate,loading_rate_norm,heel_pmax_ratio,fore_pmax_ratio,heel_mean_ratio,fore_mean_ratio,heel_fore_ratio,total_pmax,total_p_mean,midstance_diff,heel_impulse,heel_impulse_norm,rise_slope,fall_slope,slope_asym,heel_skew,heel_kurt,gyro_mag_strike,gyro_x_strike,gyro_y_strike,gyro_z_strike,gyro_x_std,gyro_y_std,gyro_z_std,pressure_01_mean_ratio,pressure_02_mean_ratio,pressure_03_mean_ratio,pressure_04_mean_ratio,pressure_05_mean_ratio,pressure_06_mean_ratio,pressure_07_mean_ratio,pressure_08_mean_ratio,pressure_09_mean_ratio,pressure_10_mean_ratio,pressure_11_mean_ratio,pressure_12_mean_ratio,accel_spec_centroid,accel_hf_frac,accel_spec_entropy,accel_zcr,accel_jerk_ratio,gyro_hf_frac,heel_ripple_frac,impact_mag_roll3_std,loading_rate_roll3_std,stance_duration_roll3_std,source_user,source_recording
right,63,brick,64.896,0.9759999999999991,1.0,21162.0,1.118093921855034,36488.432427277556,375.0,0.10383817423663758,0.2685278168306889,0.3974693713597108,0.17026883218891734,0.35216763371930976,0.4834880207205558,4979.0,3819.3870967741937,-0.19999999999998863,629.1129032258065,0.16471566963116865,0.7213114754098361,0.0,0.7213114754098361,1.023862945922424,-0.6349466832202779,9436834.53845483,8820894.0,1381777.0,3055547.0,4263508.154839431,1076345.5652565535,1139878.8258874547,0.09443754698017753,0.08260065371069501,0.06707713617283638,0.07214888387766995,0.05795981452859351,0.0679090548221721,0.11930642477681776,0.07538365385427488,0.07154922678017922,0.10642646599268588,0.09488517833464244,0.09031596016925532,4.602097572023832,0.3194234310175767,0.5796478397974275,0.09836065573770492,0.45519840502788383,0.22503602434648692,0.0038389573632794105,1337.8344441671384,981.6968684357703,0.018475208614071262,Sam,REC_20260810_144155.csv
right,64,brick,65.888,0.9599999999999937,0.016666666666666666,22287.0,1.2098341656286788,36147.06717010386,1755.2083333333333,0.4860203433020397,0.27340446949869135,0.414737265955305,0.1679480364574555,0.3588872610666701,0.4679687876303099,4967.0,3793.3278688524592,-5.900000000000006,615.4262295081967,0.16223913428668973,2.0,-1.2203389830508475,0.7796610169491525,1.0578891591404536,-0.4267664238898865,9238769.285949184,8640077.0,2043955.0,2554638.0,4310970.22691691,991024.158452333,894265.8894969701,0.09203822068947634,0.08155389316012152,0.06307018794864148,0.0732303915848794,0.058666424654159804,0.06943165955754926,0.12381100551874948,0.07522267311457131,0.07600489210996011,0.10507664449659238,0.09272536334288417,0.08916864382241467,4.374028353104655,0.2692643474726441,0.5570922056433676,0.05,0.4099814256665655,0.17801443104229614,0.004095254813100982,675.7146833785176,754.7593277786982,0.016000000000003282,Sam,REC_20260810_144155.csv
right,65,brick,66.864,0.9599999999999937,1.0,21761.0,1.1669405049842902,35713.78799567472,1283.3333333333333,0.3553573073876041,0.26614520657841956,0.4019253910950662,0.16912513594227416,0.36025134216023064,0.46946427715716327,4986.0,3798.622950819672,-2.5,620.9262295081967,0.1634608745188075,0.48333333333333334,0.0,0.48333333333333334,1.0870925919684968,-0.5038343673270238,9506143.591185754,8930849.0,1352455.0,2962696.0,4376753.927514851,1040020.9229515153,1025040.6779517803,0.09286799357834591,0.08600182982616651,0.06829912479069206,0.07105681092371696,0.05958155673324242,0.06914498782992974,0.11623711785116264,0.07604567660411884,0.074466156847175,0.10225879956498472,0.09307945933815533,0.09096048611230989,4.637945985532849,0.3532190197360128,0.5974010305626953,0.06666666666666667,0.43662944832357997,0.25373377034344663,0.0034379747449899225,562.894602330961,701.5115232448928,0.009237604307039422,Sam,REC_20260810_144155.csv
right,66,brick,67.84,0.9440000000000026,0.01694915254237288,18434.0,0.8956340240643648,38421.804954999185,1187.5,0.32882088508268564,0.26686567164179104,0.3920398009950249,0.17287871602660876,0.36707142515303526,0.4709675125335926,5025.0,3830.8166666666666,1.6999999999999886,640.2333333333333,0.16712711388781332,13.0,-0.43103448275862066,12.568965517241379,1.191824709521757,-0.12463839435072632,9267311.89805442,8493470.0,2172236.0,3004235.0,4307355.236505169,1182792.119240755,1061299.027272014,0.09259557361572163,0.08817092961030937,0.0666132982958377,0.07302185347771799,0.06375054927365358,0.06973708826229394,0.11252169902849263,0.07859072695552298,0.07239100452906039,0.09803827730379511,0.09428798907108579,0.09028101057650893,4.440008034576711,0.3031948714716566,0.554059289350041,0.0847457627118644,0.4521292127152832,0.2492891882566765,0.0031116987640288046,2089.3066633056355,303.90316306867805,0.00923760430703173,Sam,REC_20260810_144155.csv
right,67,brick,68.8,0.9759999999999991,0.01639344262295082,16788.0,0.7614078540631032,36705.93780303127,585.0694444444445,0.16200678110067993,0.2661642205474018,0.406981356604522,0.17835423032346434,0.36052260035823414,0.49471026267455354,5042.0,3827.016129032258,-0.5,661.0564516129032,0.17273416921293855,3.0,-0.23333333333333334,2.7666666666666666,1.0254472682082945,-0.6449962000004144,8929758.175185932,8458040.0,649960.0,2789210.0,4232950.13792704,1077579.442860353,1019869.6257380381,0.09000526814877252,0.08384364134443156,0.06678326835949848,0.07264987883257824,0.06206722157833737,0.06909703930038984,0.1158529132862712,0.08213254662311663,0.07286481930249711,0.09907069855652723,0.0962216837003477,0.08941102096723212,4.891230905617093,0.3217394817670376,0.5641451605177897,0.11475409836065574,0.48958061606487174,0.2358790923374084,0.002185302079490556,2533.409231319197,378.5232402752798,0.015999999999999744,Sam,REC_20260810_144155.csv
right,68,brick,69.792,0.9440000000000026,0.0,21904.0,1.1786017093039625,36212.47289263742,1078.125,0.298534750930333,0.26503871351995234,0.4038117927337701,0.17447270202239387,0.35828921100598904,0.48696052424350184,5037.0,3840.3333333333335,0.4000000000000057,647.875,0.16870280357607845,0.0,-0.1864406779661017,-0.1864406779661017,1.036153896110717,-0.5673281350490775,9105336.358790157,8524013.0,1298699.0,2926044.0,4354621.197685889,1082504.6095879606,1057103.655619282,0.0936984636750282,0.08320458293550907,0.0713609929693603,0.07139571217776235,0.05974307785782484,0.06912160402742817,0.11625292943320892,0.0802491103202847,0.07482423400746463,0.09748285739085148,0.0942235917021092,0.08844284350316811,4.258023793768824,0.2598064475220352,0.5088200310410687,0.0847457627118644,0.4287588745533366,0.2203089428865891,0.0022552133841973456,2611.630142267467,320.93333829010044,0.01847520861406743,Sam,REC_20260810_144155.csv
right,69,brick,70.752,0.9280000000000115,0.034482758620689655,21584.0,1.15250670663057,37559.37148036426,781.25,0.2163295296596616,0.26128968645237627,0.399329520804575,0.1750946649837336,0.3612557998968907,0.4846833325128119,5071.0,3813.6271186440677,13.5,645.3983050847457,0.16923476915965938,5.0,-0.05357142857142857,4.946428571428571,1.1451928852634545,-0.31524673464570707,9313902.604531411,8906415.0,1167974.0,2461786.0,4389619.03984643,980776.9031897327,1087880.7380612562,0.09159837158450518,0.08484293612557998,0.06844767204138592,0.07222538265986383,0.06197223160477147,0.06836322909814938,0.11717569465431726,0.07994524541785925,0.07385202040852606,0.09860269150770654,0.09514941956587439,0.08782510533146079,4.364332964011324,0.30244210122966,0.5378828158319272,0.05172413793103448,0.41461647681329544,0.25836404750632497,0.0025299398145060565,2865.8178588319233,248.23555911918265,0.024440403706426535,Sam,REC_20260810_144155.csv
right,70,brick,71.696,0.9759999999999991,1.0,19382.0,0.9729404694842895,35776.76535127233,656.25,0.18171680491411574,0.26667986537319344,0.3957632152049099,0.18255320030666583,0.3531795860011189,0.5168849150470285,5051.0,3892.016129032258,5.199999999999989,689.0806451612904,0.17704979175731958,0.6229508196721312,0.0,0.6229508196721312,0.8883577164262704,-0.7766748739033416,9221436.973051976,8655960.0,2149023.0,2343279.0,4183568.030074904,1264014.3856242585,1010154.692188442,0.09070263774061872,0.08538157104079899,0.07134539276019974,0.07115476264478565,0.06045875551687698,0.06689459397857483,0.11520689583721845,0.08191293176685108,0.06928990282008247,0.10594061457491556,0.10064026853981475,0.08107167277926276,4.491507587976771,0.28200988163956964,0.5422661395523032,0.08196721311475409,0.41105550436110216,0.26283557130793705,0.0011375246558406392,1373.0554735091089,216.6942089866099,0.024440403706426535,Sam,REC_20260810_144155.csv
right,71,brick,72.688,0.9759999999999991,0.0,22962.0,1.2648783118928657,37032.80559179928,1306.25,0.3617029735909542,0.2701994761233125,0.4303848478742696,0.17987276368716024,0.35737667670868606,0.5033142211282338,4963.0,3833.3548387096776,4.900000000000006,668.0725806451613,0.17427882592524024,0.0,-0.3770491803278688,-0.3770491803278688,0.8948349837204957,-0.8727967481544998,9678941.631560188,9075013.0,1810604.0,2836858.0,4354272.7402691115,911165.6505482083,1079907.5193983635,0.0882786071326388,0.08189996129053974,0.06482993082787754,0.07253816247875187,0.05872898328761129,0.0692141979568137,0.11928825083730245,0.08151286668798491,0.07499537169496945,0.10337950418230472,0.09835989699917531,0.08697426662403016,4.588700262992357,0.2795380277389421,0.5371187642287291,0.06557377049180328,0.4403958906024437,0.2459198688141745,0.0014936028738366848,1805.7356764857159,344.9033681095802,0.02771281292109575,Sam,REC_20260810_144155.csv
right,72,brick,73.68,0.9119999999999919,0.0,22067.0,1.1918938512907216,37780.10640535571,1793.75,0.49669260009858307,0.2656907960697814,0.4054541808702627,0.16871105340398393,0.3625810934992616,0.465305710718764,4987.0,3771.189655172414,-1.1999999999999886,613.8534482758621,0.1627744834932725,0.0,-0.9298245614035088,-0.9298245614035088,1.1398962240771673,-0.291788640661959,9596214.794875477,9169087.0,1372003.0,2476447.0,4364997.135148875,905824.1507752453,956666.5007267463,0.09377357369164581,0.0859053897745612,0.06839970922922886,0.0725509648926297,0.06086069977003507,0.06976212573549918,0.11546251297267394,0.07488718917016032,0.07350191332653648,0.10270243086193417,0.09382386423382359,0.08836962634127161,4.176268744469763,0.28528975823143676,0.5078158806278044,0.03508771929824561,0.42699893223405755,0.22666925249315825,0.003233779554693021,1863.091069522187,570.6812449461894,0.0369504172281409,Sam,REC_20260810_144155.csv
