surface,source_user,hardness,evenness
grass,Kristian,28.594158122673914,16.86613475177305
grass,Kristian,50.100287031683024,44.65868794326241
grass,Kristian,49.233899418662865,56.020981087470446
grass,Kristian,50.30239322616335,51.145094562647756
grass,Kristian,34.3581019844404,13.534278959810875
grass,Kristian,43.26414918006418,12.130614657210401
grass,Kristian,31.76717860314228,21.439125295508273
grass,Kristian,39.183877025599706,18.801713947990546
paved,Kristian,66.33431885102395,25.60579196217494
paved,Kristian,60.238693339363266,33.46631205673759
paved,Kristian,58.4894014029645,45.44178486997636
paved,Kristian,47.7393309533925,48.3451536643026
paved,Kristian,59.439649382019134,60.39450354609929
paved,Kristian,53.737896063793166,39.14007092198582
paved,Kristian,67.0468474515081,54.772458628841605
paved,Kristian,66.34743275752294,53.693853427895974
paved,Kristian,45.97623335436549,50.6427304964539
paved,Kristian,61.5171163363757,40.543735224586285
paved,Kristian,67.4192315858922,51.02689125295509
paved,Kristian,64.97193439772082,59.75916075650118
paved,Kristian,62.46604035928893,49.41637115839244
paved,Kristian,72.47537444551774,47.29609929078014
paved,Kristian,62.17211117169362,48.72931442080378
grass,Kristian,54.5239918421723,56.39775413711584
grass,Kristian,34.99143699033625,45.796394799054376
grass,Kristian,42.522190047986555,24.61583924349882
grass,Kristian,60.1474597739274,31.44208037825059
grass,Kristian,55.39346227153025,27.23108747044917
grass,Kristian,40.172670249408576,40.04137115839244
grass,Kristian,38.827693351058734,34.2863475177305
grass,Kristian,57.01032975106172,40.226063829787236
grass,Kristian,40.9483358579106,24.076536643026007
grass,Kristian,46.96942991367195,20.308806146572103
grass,Kristian,44.21461651971152,14.250886524822695
grass,Kristian,37.453498281027876,23.138297872340424
grass,Kristian,31.397541865137192,9.086879432624114
grass,Kristian,37.392170625164454,7.276891252955083
grass,Kristian,49.4844674816693,7.291666666666667
grass,Kristian,98.66469571125214,0.9456264775413712
grass,Kristian,29.693178881077582,3.5978132387706854
grass,Kristian,57.10469855159707,8.7322695035461
grass,Kristian,50.123354179046544,7.0774231678487
grass,Kristian,55.11917656988344,48.33776595744681
grass,Kristian,97.73549991303096,13.467789598108748
grass,Kristian,38.21403018618439,1.4406028368794326
grass,Kristian,61.407588653668284,4.159278959810875
grass,Kristian,30.611835488666394,5.592494089834515
grass,Kristian,42.33676672061088,19.156323877068555
grass,Kristian,32.3524573118109,5.19355791962175
grass,Kristian,52.87596310770739,10.815602836879433
grass,Kristian,52.73446101552497,8.20774231678487
grass,Kristian,41.021636354445846,47.672872340425535
grass,Kristian,52.23860887150449,38.726359338061464
grass,Kristian,43.09030106074588,38.9701536643026
grass,Kristian,24.71321787419984,26.91341607565012
grass,Kristian,47.85492383050391,23.027482269503547
paved,Kristian,58.21812104942096,40.93528368794326
paved,Kristian,65.23301935395145,46.520390070921984
paved,Kristian,71.21134226577117,60.763888888888886
paved,Kristian,53.0246401075521,62.04934988179669
paved,Kristian,58.37950318222096,62.16755319148937
paved,Kristian,60.50884047726305,61.65041371158393
paved,Kristian,59.83866766078839,53.5830378250591
paved,Kristian,56.835075157996876,62.36702127659575
paved,Kristian,55.25964350882179,53.47222222222222
paved,Kristian,66.92117615475686,56.25
paved,Kristian,53.208391088578026,52.96247044917257
paved,Kristian,62.88675446248041,62.09367612293144
paved,Kristian,55.99483245142237,55.99881796690307
paved,Kristian,70.28370103299298,55.6959219858156
grass,Kristian,37.906377149966026,25.70921985815603
grass,Kristian,37.88244701090465,24.88179669030733
grass,Kristian,44.77120380300355,21.845449172576835
grass,Kristian,49.617523227031356,9.042553191489363
