foot,step_id,surface,contact_time_sec,stance_duration,time_to_peak_frac,impact_mag,impact_mag_norm,accel_mag_strike,loading_rate,loading_rate_norm,heel_pmax_ratio,fore_pmax_ratio,heel_mean_ratio,fore_mean_ratio,heel_fore_ratio,total_pmax,total_p_mean,midstance_diff,heel_impulse,heel_impulse_norm,rise_slope,fall_slope,slope_asym,heel_skew,heel_kurt,gyro_mag_strike,gyro_x_strike,gyro_y_strike,gyro_z_strike,gyro_x_std,gyro_y_std,gyro_z_std,pressure_01_mean_ratio,pressure_02_mean_ratio,pressure_03_mean_ratio,pressure_04_mean_ratio,pressure_05_mean_ratio,pressure_06_mean_ratio,pressure_07_mean_ratio,pressure_08_mean_ratio,pressure_09_mean_ratio,pressure_10_mean_ratio,pressure_11_mean_ratio,pressure_12_mean_ratio,accel_spec_centroid,accel_hf_frac,accel_spec_entropy,accel_zcr,accel_jerk_ratio,gyro_hf_frac,heel_ripple_frac,impact_mag_roll3_std,loading_rate_roll3_std,stance_duration_roll3_std,source_user,source_recording
right,10,paved,10.8,0.863999999999999,1.0,12447.0,0.5397765473386221,32878.370184667,260.41666666666663,0.08391628438633375,0.24675324675324675,0.49834910851860004,0.15710263687969236,0.40412126899835193,0.38875122130780676,4543.0,3177.309090909091,-3.0,480.1727272727273,0.15112559512909723,2.8333333333333335,0.0,2.8333333333333335,1.1078693067260914,-0.4730815342625938,10905075.181342768,8567995.0,2547308.0,6246707.0,4591563.039150978,1796159.7551108608,2262678.8585799313,0.10928630287493132,0.10484572422633216,0.04555598791430141,0.12933185314045045,0.10090871635231642,0.04231711225050357,0.13194126533601902,0.07283464566929133,0.026717863028749313,0.12106299212598423,0.08426799121040102,0.030929545870719645,5.17329833183605,0.3269183032736646,0.6168500622956236,0.07407407407407407,0.4811018787451357,0.14679383740384003,0.005593492830516535,3859.7128131507397,262.47881445593913,0.0977616148257254,Catherine,REC_0811_00000.csv
right,11,paved,11.68,0.9920000000000009,1.0,11552.0,0.461690959642323,34033.00218905173,343.75,0.11076949538996057,0.26504921034561685,0.5120164797436484,0.17596148042215526,0.39270375305867544,0.44807690033900205,4369.0,3418.5873015873017,-27.0,583.5952380952381,0.17071239860519752,0.8870967741935484,0.0,0.8870967741935484,0.5363616487325449,-1.5827482798072148,11119775.603855953,8359079.0,2845410.0,6758613.0,4314100.330618642,1846597.734113669,2466924.678006022,0.09413987955667197,0.0897846042410538,0.04405885657771938,0.11740206434478179,0.08802020699165626,0.05509562568776669,0.1303239526212907,0.08203518579567351,0.042401251793416944,0.11933825816846279,0.09392629462648173,0.0434738195950244,5.645930567682453,0.35565766970183793,0.6807244821311679,0.0967741935483871,0.5162362910635736,0.22530444286397508,0.0030558895079976812,1139.7088809574705,47.37865989235291,0.09776161482572561,Catherine,REC_0811_00000.csv
right,12,paved,12.688,0.9599999999999991,0.11666666666666667,17808.0,1.0075048553161192,38872.719071348736,359.375,0.1158044724531406,0.2609653956358827,0.4699140401146132,0.17980569993899764,0.3878338114371852,0.4636153286186008,4537.0,3251.688524590164,2.4000000000000057,566.2540983606557,0.1741415557112824,5.857142857142857,-1.509433962264151,4.347708894878705,0.6975396856101127,-1.3461184389398864,12295667.380218854,9297368.0,3119077.0,7417125.0,4731732.169323012,1457941.0421113374,2333638.020719374,0.09869273467000751,0.09095400624139792,0.041698386210443,0.1262093338643731,0.09154890523460699,0.04587780371358134,0.13599491815097325,0.0831951117452219,0.033243762383225864,0.12670844403664175,0.09661058819377574,0.029266005555751613,4.85308456678888,0.28962076900573225,0.605735088383444,0.08333333333333333,0.4923219108229891,0.2190782764284617,0.0029962650908181587,3383.2647447891704,53.19983835432899,0.06661331198291685,Catherine,REC_0811_00000.csv
right,13,paved,13.664,0.9920000000000009,1.0,17511.0,0.9815926547062859,31901.64964386638,406.25,0.13090940364268067,0.23433583959899748,0.4492481203007519,0.17764556924896974,0.38910534369057337,0.45654877818922346,4788.0,3246.968253968254,-23.400000000000006,559.3888888888889,0.17228036898889806,0.7903225806451613,0.0,0.7903225806451613,0.5857951811372004,-1.518485434792448,11238099.802504826,8442157.0,2985909.0,6790377.0,4520114.093966063,1420827.1921778915,1991307.847291763,0.099457858124062,0.09362091132631661,0.04194877761428244,0.12670183174536442,0.09343514585034148,0.044784145405482034,0.13628830801871342,0.08291006506680225,0.030563309363068846,0.1234069388293842,0.09473550418216749,0.03214720447401483,6.209923300311823,0.4020072894833349,0.7306750041437807,0.0967741935483871,0.48969025533128197,0.14956287826809833,0.0020757323200064778,3529.2923275542553,32.52603124167106,0.018475208614068907,Catherine,REC_0811_00000.csv
right,14,paved,14.672,1.0079999999999991,1.0,13926.0,0.6688140715875902,36153.27147022798,1916.6666666666667,0.6176238530834166,0.2525966850828729,0.508950276243094,0.18256469847725568,0.38457404314038784,0.47471924258409653,4525.0,3227.109375,-18.19999999999999,571.375,0.17705473648534148,0.15873015873015872,0.0,0.15873015873015872,0.5554455741588263,-1.5427667671356973,11223294.715193886,8894197.0,1833817.0,6594901.0,4725525.045720366,1518379.2657500573,2090067.5624478247,0.10064637954826058,0.09351441644273367,0.04228823201878616,0.12648703609557702,0.09361125233011354,0.04287408913743433,0.13645144890696492,0.08639213692594476,0.028087249134529257,0.125804343089549,0.09617256155131092,0.027670854818795845,5.470211561354154,0.3812306191956297,0.6862151203928218,0.09523809523809523,0.5481959129818247,0.21972621787192795,0.0038983092347618384,2160.646431047894,885.8812098356167,0.024440403706431284,Catherine,REC_0811_00000.csv
right,15,paved,15.696,0.9919999999999991,0.0,11481.0,0.4554964605066389,35954.79247610811,601.5625,0.193846616932431,0.26310947562097514,0.5232290708371665,0.1761048803714431,0.3920925252505316,0.4491411313153175,4348.0,3216.968253968254,-12.199999999999989,548.8650793650794,0.17061563435947286,0.0,-1.0161290322580645,-1.0161290322580645,0.7477150202361745,-1.2536096187311594,11668438.309667666,8701164.0,1921782.0,7533190.0,4571196.380411584,1610223.2786347256,2438387.041128507,0.10287217087961159,0.0961123802850954,0.042330104752083444,0.12667452841825835,0.09555482091489079,0.04255214166942157,0.13415470545569377,0.08235102556385042,0.03119865396286556,0.1231860817391905,0.09375385480759267,0.029259531551445953,5.522385026833106,0.34833107694721516,0.6646018242795297,0.08064516129032258,0.4741964010758931,0.19839605525793186,0.0025620088081427395,3032.907021324591,821.4828511889062,0.009237604307033513,Catherine,REC_0811_00000.csv
right,16,paved,16.704,1.0399999999999991,1.0,15893.0,0.8404278715860489,33177.84241025929,500.0,0.16111926602176083,0.24286025724874646,0.46413778068454326,0.18879850234972834,0.378851479798126,0.49834437086050826,4587.0,3140.2727272727275,-17.19999999999999,576.0151515151515,0.18342838394657865,0.03076923076923077,0.0,0.03076923076923077,0.5048325236318713,-1.624961960611638,12597057.196190227,8648630.0,3997502.0,8240572.0,4648339.2405964555,1656066.8704262937,2352035.749185645,0.10040143203157417,0.09267676036630672,0.03946289166160052,0.13000221945594378,0.09424485423964334,0.037875498171361294,0.1402551409354524,0.08915940518580706,0.024052147564870837,0.12843412558260717,0.09963909716392129,0.02379642764091133,5.200799160068591,0.3895931514055306,0.6686694269323334,0.09230769230769231,0.5020036130244946,0.19713119173191598,0.0032221647808646017,2210.3113656979044,790.2276417837593,0.02444040370643132,Catherine,REC_0811_00000.csv
right,17,paved,17.76,0.9919999999999973,0.0,9250.0,0.2608495932994395,33532.72410646054,445.3125,0.14349684630063075,0.248831515691075,0.52103271756065,0.17635728784429158,0.3914737679090878,0.4504957989550579,4493.0,3213.9841269841268,12.699999999999989,549.1349206349206,0.17085800643023297,0.0,-0.14516129032258066,-0.14516129032258066,0.677698457629099,-1.3926429078300158,11508318.996128062,8405505.0,2144136.0,7562511.0,4658752.310457822,1440368.7146518137,2410585.662556497,0.10245405741773303,0.09533240155866478,0.040695176337532904,0.12966648722596194,0.0962707612072244,0.04103594905200982,0.13567692771173592,0.08312878739239732,0.029168168865226864,0.12371531156009699,0.09322850045189426,0.029627471219521837,5.420416474863949,0.3304182552186354,0.6708389474964842,0.08064516129032258,0.4961372281398675,0.22674391068722258,0.0027067543056777683,3380.6447609886495,79.288215352288,0.02771281292110268,Catherine,REC_0811_00000.csv
right,18,paved,18.768,0.9920000000000009,0.0,14328.0,0.7038871512009001,34471.58274579222,440.625,0.14198635318167674,0.24293059125964012,0.4665809768637532,0.18348909813936887,0.38223124915163065,0.4800473497299718,4668.0,3157.3174603174602,-15.199999999999989,561.6349206349206,0.17788357607171046,0.0,-0.6129032258064516,-0.6129032258064516,0.6345119988739792,-1.4367230306571612,11438649.592340741,8776911.0,2664594.0,6834360.0,4639604.090194206,1431860.1583216996,2241645.778988167,0.10252323903655404,0.09538939525717532,0.04246622861480763,0.12969116841200337,0.09602284438769099,0.03711710262378652,0.13820754005560276,0.08643061469702532,0.024010738470974458,0.12754447969192254,0.09705848344234357,0.02353816531011357,5.300636993910492,0.3582752470353718,0.6727193061829042,0.0967741935483871,0.5215682689290009,0.22430758702873835,0.0031541551732217287,3472.865243570502,33.01031641145107,0.027712812921102184,Catherine,REC_0811_00000.csv
right,19,paved,19.776,0.9759999999999991,0.0,14926.0,0.7560605382873659,34477.595014733844,218.75,0.07048967888452036,0.2502859757492565,0.5076641500800733,0.17409370107190172,0.3893070777630575,0.4471886359531346,4371.0,3214.064516129032,-1.0,542.1048387096774,0.1686664458629411,0.0,-0.4098360655737705,-0.4098360655737705,0.6933025649287102,-1.3357208448931117,11311420.504432412,8703607.0,2483778.0,6784269.0,4615434.110271001,1165197.1874256434,2197905.707654376,0.10474125817977438,0.09651130113613553,0.0423290778433498,0.12993295595969329,0.09571841503071178,0.04003573005740897,0.13588462001686138,0.0809546750170621,0.02710867557910795,0.12541651611867197,0.09313902605483962,0.028227749006383234,4.780176291422966,0.2688692490586229,0.5946693116601216,0.08196721311475409,0.5130049316953047,0.29631682956503946,0.004196507740061967,3118.778179565411,129.47397079947805,0.009237604307034407,Catherine,REC_0811_00000.csv
right,20,paved,20.768,0.9920000000000009,1.0,12878.0,0.5773797744862255,32264.561580780854,1578.125,0.5085326833811826,0.23094449047224525,0.4703811101905551,0.1683624938748451,0.39494038182534424,0.426298503831324,4828.0,3304.095238095238,-9.599999999999994,539.0714285714286,0.16315250915170207,0.9838709677419355,0.0,0.9838709677419355,0.6618989741539554,-1.3798735138751541,10846598.453592813,8622973.0,1932777.0,6289468.0,4571163.974439222,1542201.680906834,2237078.8698331667,0.10137972117333949,0.09617694251482047,0.04738708096734212,0.1249627686661094,0.09414002824777333,0.04735345266576351,0.13182294218814555,0.07852688822913365,0.032307189730877504,0.12175366788689361,0.08983560564571143,0.03435371208408997,5.597471416262177,0.3020168572364646,0.6509474345678656,0.0967741935483871,0.5009487073111286,0.2557590784228627,0.002723010851974037,1053.1229747755035,729.2730577145533,0.009237604307035447,Catherine,REC_0811_00000.csv
right,21,paved,21.776,0.9920000000000009,0.9838709677419355,12572.0,0.5506823556760941,33306.433372548316,432.29166666666663,0.13930103208131406,0.23009220452640403,0.4631181894383906,0.1706369016173356,0.3920039548871452,0.4352938267327627,4772.0,3275.031746031746,-24.0,541.4920634920635,0.1653394853800036,0.01639344262295082,-9.0,-8.98360655737705,0.6939196698318973,-1.3497573668633083,10760163.341681436,8426275.0,1775174.0,6451958.0,4479829.593003507,1377487.3046811468,2326657.3922074153,0.10524555681030598,0.09813063728935138,0.0445845672161181,0.12770020404503532,0.09650215434722552,0.042073989347007415,0.13262927295021978,0.07922375646425335,0.027596969858525545,0.12337696956772501,0.09141314515308226,0.03152277695115036,5.205550300527484,0.3370483018136173,0.6657599836285157,0.0967741935483871,0.48393190774651496,0.30332103531956844,0.0044252681185441315,1279.9255186663554,731.0306037603762,0.009237604307035447,Catherine,REC_0811_00000.csv
right,22,paved,22.784,0.9920000000000009,1.0,17233.0,0.9573381369637483,37652.26007824763,2703.125,0.8710510319301445,0.25547445255474455,0.48595443485954437,0.16516259491168273,0.3981610783268516,0.414813511168888,4521.0,3171.285714285714,-24.80000000000001,506.031746031746,0.15956674725087716,1.1935483870967742,0.0,1.1935483870967742,0.863892282356971,-1.0187195440919394,12668150.961222123,9235060.0,3369532.0,7990117.0,4825883.488885238,1461724.8637496678,2302626.0536504653,0.10754238178896947,0.09817759558738881,0.040227037253930356,0.13579690776861822,0.09913359460636366,0.03940617945753312,0.13712329384206495,0.07798649588820318,0.02564680090694776,0.1245751810642121,0.08717609902347954,0.027208432812288845,5.736861150724862,0.3842906780373899,0.698751136257082,0.08064516129032258,0.5441461617367572,0.1748527677047329,0.00499590336248685,2607.188204432764,1135.432594179825,0.0,Catherine,REC_0811_00000.csv
right,23,paved,23.792,0.9759999999999991,0.0,14328.0,0.7038871512009001,35581.98695969633,270.8333333333333,0.08727293576178712,0.23306689103912495,0.44741270509045017,0.15974622296830254,0.4081564135479411,0.391384816373636,4754.0,3266.7741935483873,17.599999999999994,504.26612903225805,0.15436210131332082,0.0,-0.5737704918032787,-0.5737704918032787,0.9938289202859584,-0.7281902173261487,12097088.314603519,8808676.0,3131295.0,7677354.0,4909553.3820893895,1589467.1759032975,2406619.3967100633,0.10776142984101907,0.10151081267897699,0.03987360521378493,0.13239360126394786,0.10087390145156512,0.042574306309864716,0.13012738224548237,0.07458279845956355,0.030803791843586448,0.12013923175669002,0.085163424508739,0.03419571442677989,5.7506623192280095,0.38978703429801215,0.6813500103665584,0.08196721311475409,0.5041701602050405,0.23282261564264925,0.003018824652913055,2353.985344049535,1360.0732561714383,0.009237604307035447,Catherine,REC_0811_00000.csv
right,24,paved,24.784,0.9760000000000026,1.0,15668.0,0.8207974165785994,35083.57082738301,906.25,0.2920286696644415,0.22821148285832302,0.45580338703015283,0.16717727872674545,0.4016445562010462,0.4162319049157965,4842.0,3348.2903225806454,-23.69999999999999,542.0806451612904,0.16189774270932686,0.29508196721311475,0.0,0.29508196721311475,0.6434146095488793,-1.4066625204617416,12097589.477499805,8914967.0,3993836.0,7136127.0,4735606.593832435,1727492.829133297,2258374.0202154373,0.10159253157605712,0.09521951501488482,0.0428432420975558,0.12639093615422411,0.09530140562829369,0.04919699027910247,0.13124656781987917,0.07808992552771274,0.03553570912454117,0.11948803915334738,0.08908735319903273,0.03600778442536875,5.847696341519918,0.3493493636734998,0.6636551559687871,0.09836065573770492,0.5229673614791616,0.2801108426075625,0.0025855339937151498,1453.951512258922,1261.5173970024416,0.009237604307034407,Catherine,REC_0811_00000.csv
right,25,paved,25.776,1.0079999999999991,1.0,16195.0,0.8667763045293811,36506.1745599289,2104.166666666667,0.678043577841577,0.24653078924544666,0.49718126626192544,0.1706298445912406,0.39791515521783954,0.4288096151997476,4612.0,3273.625,-16.900000000000006,541.109375,0.16529363473213946,0.6031746031746031,0.0,0.6031746031746031,0.6749499103392942,-1.345461873681465,12106216.102760639,9017592.0,3949854.0,7045719.0,4651590.746401578,1700342.8451015071,2296203.3929122197,0.10103001260071022,0.09652907709343618,0.04189258849135133,0.1291572797739509,0.09589426858604758,0.044226583680171065,0.13377276719233266,0.08074000534575586,0.03210794608423384,0.12171617854824544,0.08988983924548474,0.03304345335828019,5.239791906753946,0.3501430152486354,0.658449517155438,0.09523809523809523,0.49430894700381167,0.22961069783880508,0.003378635651897537,962.5502584281023,930.9376806627708,0.018475208614067217,Catherine,REC_0811_00000.csv
right,26,paved,26.8,0.9920000000000009,0.0,15391.0,0.7966301453027615,36696.34179315426,343.75,0.11076949538996057,0.24871047320026912,0.4967481498093743,0.1617873498703595,0.40406604214060776,0.4003982839368004,4459.0,3195.6507936507937,13.900000000000006,499.42063492063494,0.15628135461887685,0.0,-0.016129032258064516,-0.016129032258064516,0.9497451538199465,-0.7797491355398241,11889809.213324241,9132435.0,2849075.0,7060380.0,4593142.068114409,1507916.9154260298,2496130.1460344056,0.10889303915043264,0.10450215074058988,0.04175317644020146,0.13582945074158329,0.10284314991605654,0.037903698479083675,0.13520360013113059,0.07508717204931306,0.022987592263294356,0.12360052849607105,0.08670017782104646,0.024696263771196963,5.302742614080219,0.32307155475613464,0.6606960323507073,0.0967741935483871,0.49805650353729314,0.20694135300625902,0.0032906678859775506,408.42665600244555,899.1178482782965,0.01599999999999848,Catherine,REC_0811_00000.csv
right,27,paved,27.808,0.9920000000000009,0.0,16444.0,0.8885006747376253,35158.85086290506,2401.0416666666665,0.7737081420419973,0.24623893805309735,0.4820796460176991,0.1682262951373367,0.39852977698306263,0.42211725410007234,4520.0,3195.714285714286,-25.5,520.1190476190476,0.162755178065862,0.0,-0.3709677419354839,-0.3709677419354839,0.814714378057424,-1.1068173228860068,12214212.367756875,9059131.0,3558900.0,7379252.0,4767077.895608246,1745781.3029524179,2312144.02270623,0.10530472358813887,0.09695028063378532,0.040570208116028406,0.13356678090696866,0.09878805940495704,0.041523866289176974,0.13722743754035663,0.07890031291908806,0.027700789748174637,0.12346893160482789,0.08932598221824865,0.026672627030248846,5.054162979308276,0.34233217780230707,0.6480352632769326,0.0967741935483871,0.4877793241812618,0.19466839702065677,0.004194923165282791,550.3371693789242,1112.0289720175829,0.009237604307033414,Catherine,REC_0811_00000.csv
right,28,paved,28.816,0.9760000000000026,1.0,13716.0,0.6504923135806374,35976.244523296205,458.33333333333337,0.14769266051994745,0.23992155153628242,0.4323382000435825,0.15968067937093022,0.4041554447934751,0.3950971870548544,4589.0,3168.016129032258,-14.599999999999994,488.5,0.15419744726780268,0.7868852459016393,0.0,0.7868852459016393,1.05222324424394,-0.6295104516780063,11284673.166135252,8720712.0,3607770.0,6186843.0,4588758.934801074,1703449.8464942565,2107522.6198145053,0.11205751029697023,0.1051080099991345,0.0405718445959362,0.13698916081601897,0.10396757918102811,0.036295229028037286,0.13498322446631403,0.07501387354455062,0.021795465769256225,0.12286105581492437,0.0846668058263796,0.025690240661449877,5.547897636108543,0.3451133297090381,0.6453368987239242,0.08196721311475409,0.5283398107324268,0.2954641852212327,0.003292670102539171,1375.7675433492896,1156.120957513866,0.009237604307033414,Catherine,REC_0811_00000.csv
