foot,step_id,surface,contact_time_sec,stance_duration,time_to_peak_frac,impact_mag,impact_mag_norm,accel_mag_strike,loading_rate,loading_rate_norm,heel_pmax_ratio,fore_pmax_ratio,heel_mean_ratio,fore_mean_ratio,heel_fore_ratio,total_pmax,total_p_mean,midstance_diff,heel_impulse,heel_impulse_norm,rise_slope,fall_slope,slope_asym,heel_skew,heel_kurt,gyro_mag_strike,gyro_x_strike,gyro_y_strike,gyro_z_strike,gyro_x_std,gyro_y_std,gyro_z_std,pressure_01_mean_ratio,pressure_02_mean_ratio,pressure_03_mean_ratio,pressure_04_mean_ratio,pressure_05_mean_ratio,pressure_06_mean_ratio,pressure_07_mean_ratio,pressure_08_mean_ratio,pressure_09_mean_ratio,pressure_10_mean_ratio,pressure_11_mean_ratio,pressure_12_mean_ratio,accel_spec_centroid,accel_hf_frac,accel_spec_entropy,accel_zcr,accel_jerk_ratio,gyro_hf_frac,heel_ripple_frac,impact_mag_roll3_std,loading_rate_roll3_std,stance_duration_roll3_std,source_user,source_recording
right,0,grass,1.152,1.152,0.0,16252.0,1.153983606479932,29208.118837063095,843.75,0.20121474607102963,0.22363455809334656,0.5086395233366435,0.1590614583982981,0.4380392075338337,0.3631215098158092,5035.0,3953.671232876712,18.0,613.7945205479452,0.15524672750833282,0.0,-0.6944444444444444,-0.6944444444444444,0.6075807060423681,-0.9911775370314637,8750434.852192089,7811744.0,1623679.0,3593109.0,4014311.803916305,920891.2572037496,1352511.3300884655,0.07973168686637702,0.09026810524638104,0.06508256588293178,0.09225689319446466,0.06410896063308595,0.10243297368840475,0.10966052013387939,0.08388596691821022,0.08897227477149727,0.0723724785009944,0.07517549148008787,0.0760520826836857,3.761107113468849,0.14971475461691688,0.48296067506321605,0.05555555555555555,0.4341699509666838,0.21229591967867584,0.0005573370661672196,0.0,0.0,0.0,Kristian,REC_20260311_142453.csv
right,1,grass,2.32,1.12,0.014285714285714285,17080.0,1.2418165215596808,30212.525101354902,1019.4444444444445,0.2431137837302646,0.22441353539547437,0.5179572347934399,0.16081787646340537,0.434323853280818,0.3702718035137046,4817.0,3887.0845070422533,-1.6999999999999886,610.0140845070423,0.15693357924219972,3.0,-0.21739130434782608,2.782608695652174,0.5093029201338154,-1.0823151086408913,8829177.528944017,7893600.0,1806939.0,3518583.0,3966953.0127085224,1290099.5168938527,1366262.1287094215,0.07900124283017432,0.0884039958982981,0.06647873238569042,0.09266150451295914,0.06213426189294269,0.10284691448386314,0.11308305221698438,0.08585311414108841,0.08827717649275499,0.0728921708945841,0.07496476232231696,0.07340307192834342,4.312596742678737,0.19339031987398633,0.53416227725671,0.05714285714285714,0.45045148533954993,0.239202700666167,0.0006856368682417666,585.4844148224613,124.23473308346985,0.02262741699796946,Kristian,REC_20260311_142453.csv
right,2,grass,3.456,1.1679999999999997,0.0273972602739726,12620.0,0.7687068582074114,29557.57772551736,1036.4583333333333,0.24717120042058577,0.21988136633258334,0.5172836980977705,0.16539012648571752,0.4373498819672807,0.37816433319169074,4889.0,3932.7162162162163,2.6000000000000227,636.0472972972973,0.1617323148501311,4.0,-0.18309859154929578,3.816901408450704,0.3517341525117614,-0.976297873649639,8470675.106241945,7391469.0,2068389.0,3583335.0,3629713.1236159797,1028747.5059890556,1245634.9736832287,0.07943413018304521,0.09528865614508918,0.06315008195284877,0.09222358523955315,0.06747279405953523,0.09818191814336422,0.10912614553588917,0.08726861635414626,0.08418292837973891,0.07463035313602798,0.07812151013157126,0.07091928073919064,3.4852453334094653,0.11727136217883108,0.45432789220096287,0.0821917808219178,0.4883051086259996,0.21872676354781473,0.000681988886032023,2372.361973505168,106.68841858411544,0.024440403706430913,Kristian,REC_20260311_142453.csv
right,3,grass,4.64,1.12,0.014285714285714285,17616.0,1.298674543881837,29292.941590082755,1126.1160714285716,0.2685524851662287,0.22635983263598328,0.5089958158995815,0.1601338380081072,0.4374739164673734,0.3660420244047981,4780.0,3881.0845070422533,-18.899999999999977,606.4295774647887,0.15625260835326268,4.0,-0.30434782608695654,3.6956521739130435,0.5556326193206215,-0.7953758775535844,8919537.253501272,8131838.0,1480737.0,3352428.0,4096101.891166321,1158771.8869601456,1273460.7007098792,0.07914514964236076,0.09349063896036029,0.06548191481254333,0.0919773404413606,0.0655399790243035,0.10055632772892724,0.11184255888981227,0.08517294062571446,0.08590963031242174,0.07203954172820869,0.07496089738239275,0.0738830804515944,4.599619034427178,0.19335183053930774,0.548079592174791,0.05714285714285714,0.48777653259404236,0.24758316508533043,0.000548516135760438,2742.8364880174686,57.31029346013207,0.027712812921101858,Kristian,REC_20260311_142453.csv
right,4,grass,5.776,1.1680000000000001,1.0,16501.0,1.1803971280437695,29621.217631961048,1031.6840277777778,0.24603263961462832,0.22432599300267544,0.518419427865816,0.16125891941714393,0.43403514949409167,0.37153424003795843,4859.0,3914.554054054054,5.0,616.6283783783783,0.15752199863986438,0.2054794520547945,0.0,0.2054794520547945,0.5062798459593728,-0.9983936423773963,8749334.61668686,8052425.0,1478293.0,3086091.0,3982875.941116961,1158715.4345708196,1168072.6712938223,0.0828060218795417,0.09379757453991859,0.06634976197627013,0.09237875288683603,0.06456846763809346,0.09887564425204624,0.10950127210651864,0.08450446531826827,0.08441471017719736,0.07316079633522854,0.07675445409887564,0.07288807879120537,4.0829037363449485,0.1547105483499127,0.5010531940664048,0.0821917808219178,0.5201029081806325,0.22234333366547326,0.0006625525191652502,2622.511582433908,53.195731128787884,0.027712812921101858,Kristian,REC_20260311_142453.csv
right,5,grass,6.96,1.1520000000000001,0.0,14989.0,1.0200065874633588,28538.844843476058,1003.4722222222223,0.2393047803066978,0.22192946899067695,0.5176327523307661,0.16221049192730275,0.4388383569181038,0.3696360843805678,4934.0,3983.4931506849316,11.899999999999977,631.2808219178082,0.15847418284358397,0.0,-0.2361111111111111,-0.2361111111111111,0.39787471493534343,-0.9567138039426992,9034517.35605843,8283332.0,1866804.0,3086091.0,3889709.8594880686,1099601.9209539788,1126527.7362415914,0.08044842586701971,0.09719905775546346,0.06769373613714127,0.09033855465190255,0.06624598084561288,0.09979194965525541,0.10562423700545058,0.08358121700854554,0.0852628140098695,0.07276603793050086,0.0786292749187572,0.072418714214481,3.802752710273134,0.14904185339478918,0.48729318858502235,0.05555555555555555,0.48075928460775,0.20238284783817562,0.0006423778294061901,1318.4901718758979,64.23243026815423,0.024440403706431132,Kristian,REC_20260311_142453.csv
right,6,grass,8.128,1.1519999999999992,0.013888888888888888,16458.0,1.1758357568500144,27885.17573909119,1625.0,0.3875246961367978,0.22190319934372438,0.5102543068088597,0.1635198791409777,0.4354736617556032,0.3754988958038352,4876.0,3917.1643835616437,-19.399999999999977,625.931506849315,0.15979199378918912,5.0,-0.38028169014084506,4.619718309859155,0.3686157728261639,-1.2196892740521919,8503659.210505793,7676132.0,1948660.0,3097086.0,3896493.049484898,1093627.2859758,1103183.2040920514,0.07984528926082259,0.0917633317363343,0.06648994764873949,0.09423226893930123,0.06302084608309758,0.10136980552748179,0.11099026763139397,0.08703178494367955,0.08508740946938832,0.07086479246589475,0.07648809419729816,0.07281616209656833,4.56868044430415,0.17784079315370732,0.5473637090138826,0.08333333333333333,0.5177675367773004,0.19927780588428212,0.0006958941831822801,860.8091155031609,350.97875705330284,0.00923760430703392,Kristian,REC_20260311_142453.csv
right,7,grass,9.296,1.152000000000001,1.0,16846.0,1.2169941759936649,29470.927572779245,1316.9642857142858,0.3140653443965806,0.2189634391321816,0.51727601446364,0.15905095746783304,0.43706161564678925,0.36390969093080405,4978.0,3950.917808219178,-1.8000000000000114,613.6849315068494,0.15532718251698063,0.4444444444444444,0.0,0.4444444444444444,0.4430512767660721,-0.8118268086877549,8703344.635372886,8124507.0,1226617.0,2869844.0,3997888.9213825436,1039949.2683107835,1070108.145842487,0.0814480422443892,0.09371153572778304,0.07098055939837111,0.09443271374433547,0.06598432131254399,0.09806634144311882,0.11044078539059765,0.08417326301847673,0.0848667034190079,0.07212473605924755,0.07487769444935632,0.06889330379277227,4.065757450512374,0.16762895355834548,0.5120360744056229,0.08333333333333333,0.4849235670418468,0.23520166517834554,0.0006235110655509345,979.5367952932315,310.76788060582174,0.0,Kristian,REC_20260311_142453.csv
right,8,grass,10.464,1.1839999999999993,1.0,16238.0,1.1524985088819653,30435.27207041199,1059.0277777777778,0.2525534878669302,0.22228879568603954,0.5162772119033353,0.1585578412447769,0.43749184545335934,0.36242467806543305,5007.0,3985.5066666666667,-21.69999999999999,617.2066666666667,0.1548627861618598,0.22972972972972974,0.0,0.22972972972972974,0.4674694088722218,-0.8525372856796749,9048281.335189408,8093964.0,2140471.0,3431840.0,4089586.4904715475,1164859.0848848464,1110272.8658093403,0.07979244796981061,0.08976859487543197,0.06322240919598679,0.09517485020725094,0.06529659131586783,0.10087885103692379,0.11153412531405459,0.08441586682412608,0.0863729580178848,0.07320524701167229,0.07414197442065083,0.07619608381033946,3.840476214926153,0.16442681933255446,0.4952861553057415,0.08108108108108109,0.4841594003687902,0.20930163855150874,0.0007783131748653471,307.84411639659675,283.3554304312141,0.01847520861406719,Kristian,REC_20260311_142453.csv
right,9,grass,11.664,1.152000000000001,0.013888888888888888,17123.0,1.246377892753436,29261.668612709018,1505.2083333333335,0.3589571704600467,0.22521808088818399,0.510904044409199,0.1665278704046055,0.43252601134097923,0.38501238315867936,5044.0,3964.2876712328766,-17.899999999999977,644.9589041095891,0.16269225585967872,11.0,-0.5774647887323944,10.422535211267606,0.36907480826094125,-1.1823792128073565,8807902.036744675,7971791.0,2261423.0,2985909.0,4011993.3502587136,1360413.1815999355,1235734.6153150047,0.08143251564481518,0.09340239743186601,0.06465947690510827,0.09214459230181796,0.06617990068868286,0.09863749295940123,0.10695835766587306,0.08732761331476574,0.08216162795921117,0.07406882682027555,0.07920025708983977,0.07382694121834323,4.054106093574909,0.1656798358974433,0.5176152364620783,0.08333333333333333,0.507890286032084,0.20939062140163495,0.0006014604802908528,452.6989433755444,223.99559212417086,0.018475208614066693,Kristian,REC_20260311_142453.csv
right,10,grass,12.832,1.1839999999999993,1.0,15233.0,1.0458897170279224,29762.6879666471,1164.9305555555557,0.2778088366536232,0.22729132569558103,0.5102291325695582,0.17155397581926382,0.42650860327974793,0.4022286408760661,4888.0,3961.28,-14.800000000000011,664.8133333333334,0.16782790747771764,0.10810810810810811,0.0,0.10810810810810811,0.22192243462956432,-1.369693164415316,8887554.0646283,8070751.0,1588249.0,3365867.0,4026497.6249689106,1185409.0338889812,1220220.9777162177,0.07873885882004471,0.08971510892102215,0.0665710746694671,0.09111869564046637,0.06325901392142606,0.09753076446670436,0.11158682715351266,0.0910278159248189,0.08488502033012897,0.07532245469477879,0.0805261598944449,0.06971820556318496,3.910499154255868,0.17059258368787125,0.5035951281901329,0.08108108108108109,0.46387529151995804,0.1979958611944787,0.00045384384728769546,945.6347074848729,233.12423459974335,0.01847520861406642,Kristian,REC_20260311_142453.csv
right,11,grass,14.032,1.1519999999999992,0.9861111111111112,18415.0,1.3834311853657972,28717.60947572064,1266.1830357142858,0.3019551976423057,0.23171987641606592,0.5093717816683832,0.16944193794683138,0.4284132713264385,0.3955104785202168,4855.0,3947.123287671233,-14.0,653.5753424657535,0.1655827028527799,0.2676056338028169,-7.0,-6.732394366197183,0.23023817516498124,-1.2279102442453182,9068195.186235683,8158716.0,1727526.0,3561344.0,4110023.4028482954,1072457.4388829933,1271711.0093742681,0.07994030679530784,0.0892621642257236,0.06570417158325814,0.09270840563614909,0.06340320677448462,0.09817102797251336,0.11070313042271117,0.08928645797181926,0.08486846671756784,0.07376622475185673,0.08015547997501214,0.07203095717359617,3.9574049046650375,0.17272277572393885,0.5074470808496294,0.05555555555555555,0.47893720848820964,0.21086446906634707,0.00037794051904732677,1600.3378809905528,174.72555799002416,0.01847520861406719,Kristian,REC_20260311_142453.csv
