foot,step_id,surface,contact_time_sec,stance_duration,time_to_peak_frac,impact_mag,impact_mag_norm,accel_mag_strike,loading_rate,loading_rate_norm,heel_pmax_ratio,fore_pmax_ratio,heel_mean_ratio,fore_mean_ratio,heel_fore_ratio,total_pmax,total_p_mean,midstance_diff,heel_impulse,heel_impulse_norm,rise_slope,fall_slope,slope_asym,heel_skew,heel_kurt,gyro_mag_strike,gyro_x_strike,gyro_y_strike,gyro_z_strike,gyro_x_std,gyro_y_std,gyro_z_std,pressure_01_mean_ratio,pressure_02_mean_ratio,pressure_03_mean_ratio,pressure_04_mean_ratio,pressure_05_mean_ratio,pressure_06_mean_ratio,pressure_07_mean_ratio,pressure_08_mean_ratio,pressure_09_mean_ratio,pressure_10_mean_ratio,pressure_11_mean_ratio,pressure_12_mean_ratio,accel_spec_centroid,accel_hf_frac,accel_spec_entropy,accel_zcr,accel_jerk_ratio,gyro_hf_frac,heel_ripple_frac,impact_mag_roll3_std,loading_rate_roll3_std,stance_duration_roll3_std,source_user,source_recording
right,0,brick,0.656,1.088,0.0,19248.0,1.4251705335708549,33038.522818068,1484.375,0.35124410967289665,0.22064128256513027,0.5066132264529059,0.1597468047330753,0.440301717007973,0.3628121321409486,4990.0,3942.6521739130435,-7.699999999999989,613.8985507246376,0.1557070022018578,0.0,-0.058823529411764705,-0.058823529411764705,0.7225099301186351,-0.32332727371515446,9675889.429721177,8611978.0,2411695.0,3693291.0,4174479.2950850376,1229731.7107210876,1372787.083240803,0.07805751296670012,0.09828593273857442,0.06847814499913617,0.0899784225287914,0.06797454814128649,0.10014960870156556,0.10395783019596166,0.08097249331907087,0.08391320489775514,0.07640336270369022,0.07877431141400441,0.07305462739346354,3.8646970899805413,0.1307990720599432,0.4743765725996617,0.058823529411764705,0.43603133873930683,0.19783097673578454,0.0012531390197017783,0.0,0.0,0.0,Kristian,REC_20260311_135256.csv
right,1,brick,1.76,1.0879999999999999,1.0,17463.0,1.2440625465595618,31315.053329030114,1437.5,0.34015219042006833,0.22271805273833672,0.5172413793103449,0.1571937617546654,0.44410668281939975,0.35395495685098355,4930.0,3876.0434782608695,19.69999999999999,593.4057971014493,0.1530957535511709,0.058823529411764705,0.0,0.058823529411764705,0.59521235475203,-0.7949176172719024,9315071.935390623,8388401.0,1789835.0,3633426.0,4295413.107915106,1286928.302262732,1285207.7195198296,0.07639270584452247,0.09549181707029804,0.06769191652925625,0.08949436710824948,0.06665993636122297,0.10385983017195931,0.1060845700269586,0.08103287754209246,0.08860073210766993,0.0755588957812202,0.07616088421257296,0.07297146724397731,3.6567008423945913,0.13005193541661747,0.45791719763396704,0.058823529411764705,0.4102490242211753,0.20255785574799146,0.0008035372300322781,1262.1856044179874,33.14563036811941,2.220446049250313e-16,Kristian,REC_20260311_135256.csv
right,2,brick,2.864,1.056,1.0,19684.0,1.469407554487899,31965.111074419874,1650.0,0.3904355576995567,0.2287554539788074,0.538125908996468,0.15998889608587025,0.44384041207859104,0.360464914261678,4813.0,3871.1641791044776,-16.19999999999999,602.9701492537314,0.15575938434964992,0.12121212121212122,0.0,0.12121212121212122,0.5883276699616535,-0.9662749496663179,9450377.403288452,8509352.0,1578475.0,3795916.0,4335905.79459101,1297852.9309542938,1431755.5027745957,0.07757317787853552,0.09764118935258012,0.06472656611455538,0.09065112118688505,0.06773002066561797,0.10230637549736282,0.10551031738687887,0.08196076617007494,0.0855117053761451,0.0750747971993461,0.07802812991579532,0.07328583325622282,3.922656762327235,0.14531047177539025,0.49034339766361573,0.06060606060606061,0.42219713032797246,0.22937411317159023,0.0006464304183268049,1176.800889417294,111.64314895385807,0.018475208614068074,Kristian,REC_20260311_135256.csv
right,3,brick,3.936,1.072,1.0,18367.0,1.335783342222424,32283.628916216963,1396.5773809523807,0.3304687688501388,0.22867104183757178,0.5387612797374898,0.155677317485859,0.4486458172390273,0.34699380113206113,4876.0,3902.3970588235293,-12.100000000000023,591.2279411764706,0.15150378914920318,0.22388059701492538,0.0,0.22388059701492538,0.7557358064883766,-0.5474381475162122,9397904.262269275,8344419.0,1400103.0,4090353.0,4344236.435141643,1217411.8350953886,1436479.9546410535,0.07840203796309206,0.09704065751442364,0.06460584180914446,0.09289162392647053,0.0698364127628946,0.10296838670048199,0.10597935657947792,0.08013928090954656,0.08590873633475654,0.07296420375108814,0.07553803657631245,0.07372542517231113,3.795875448369016,0.12289986726613805,0.4634848122547175,0.05970149253731343,0.4299880725826653,0.2537841419874144,0.0007641489018964174,1116.881521618714,136.04774565979363,0.01600000000000007,Kristian,REC_20260311_135256.csv
right,4,brick,5.024,1.056,0.015151515151515152,18870.0,1.3868182539684635,30235.15627543539,1277.529761904762,0.3022988151921622,0.23086344151867727,0.5315370483772198,0.1630383043864025,0.4418960652229377,0.3689516997714273,4899.0,3919.507462686567,-18.0,622.3805970149253,0.1587905120579421,3.0,-0.4307692307692308,2.569230769230769,0.5890009415437734,-0.8829200691171573,9392559.84831425,8476366.0,1605353.0,3714060.0,4295992.117798175,1192302.5280059841,1406245.3787037234,0.07745033453030574,0.09723274703263812,0.0647012455875129,0.08975008282338248,0.06800275697144403,0.10142151580117818,0.104985777226045,0.08361924853488294,0.08548896259429489,0.07478475440487115,0.07941905585151957,0.073143518641925,4.1598681451640624,0.1527722230940808,0.5064412982059013,0.06060606060606061,0.42832078799750956,0.2732814402882235,0.0007529516283557508,664.5918546998098,190.23206779816115,0.009237604307034374,Kristian,REC_20260311_135256.csv
right,5,brick,6.096,1.072,1.0,17654.0,1.263441608475056,31903.938267869064,1347.2222222222222,0.31878997556276933,0.2259498787388844,0.5175828617623283,0.1589931217246308,0.4424688839923773,0.35933175750111934,4948.0,3951.0588235294117,-14.5,611.8529411764706,0.15485796808003813,0.208955223880597,0.0,0.208955223880597,0.623647566359931,-0.6158266750475483,9548138.603494348,8488583.0,2206445.0,3773925.0,4281459.1738863485,1315586.2234904708,1336392.638159495,0.0783483206288709,0.09685415674130539,0.06736838970938543,0.091453519533111,0.06768476060028586,0.10122379704621248,0.10441356002858504,0.08070807527393997,0.0852526500714626,0.07376652572653644,0.0782850464506908,0.07464119818961411,4.344154125170891,0.18228648109126028,0.5200923946951013,0.05970149253731343,0.43281030751831673,0.2407983027770412,0.0010347682406228924,611.0147297733504,59.81263288983739,0.009237604307034374,Kristian,REC_20260311_135256.csv
right,6,brick,7.184,1.056,0.0,20406.0,1.5426624377496096,32319.89241937541,1479.1666666666665,0.3500116742003601,0.2276225192385581,0.5297691373025516,0.16528339389893257,0.44171288112705115,0.3741873985587858,4938.0,3934.716417910448,0.39999999999997726,633.723880597015,0.16105960717076465,0.0,-0.3181818181818182,-0.3181818181818182,0.555211456306358,-0.7538966566724112,9485581.574982105,8572882.0,1776396.0,3650530.0,4302689.6091846535,1263759.67104434,1297819.1939272801,0.07709406507704096,0.09629930280017904,0.06327145273986633,0.09032493001449023,0.06960239126641529,0.09914803547449795,0.10505033646150227,0.08515852002458027,0.08633822157146867,0.07524295782661801,0.0801248738743523,0.07234491286898864,4.549666630398572,0.19846276897165643,0.5422754979833291,0.06060606060606061,0.43886253333165454,0.24347015361293922,0.0007676497432931651,1379.0972892922864,102.40753293159574,0.009237604307034374,Kristian,REC_20260311_135256.csv
right,7,brick,8.256,1.0719999999999992,0.0,21287.0,1.6320496290980406,32129.69508103057,1671.5277777777778,0.39552962431937416,0.22848423194303152,0.5273652085452696,0.15992855438219677,0.4415085615416741,0.36223205689072285,4915.0,3943.764705882353,-5.800000000000011,614.4411764705883,0.15580066821788677,0.0,-0.47761194029850745,-0.47761194029850745,0.5028671882142132,-0.7173774493915199,9570425.578171171,8681616.0,1722639.0,3640756.0,4370535.962240231,1219047.4485992717,1286592.6296870534,0.07985427480460593,0.09483324383986635,0.0638237575323668,0.09258472048207148,0.06778011455163772,0.10018047849173675,0.10648231012469422,0.08218856273492034,0.0861300041763618,0.07379482131137759,0.07773999164727641,0.07460772030308455,4.1133128471525255,0.16041679379331109,0.4971289282693721,0.05970149253731343,0.4240864826028305,0.2705680751384039,0.000675458252907812,1895.096919245381,163.08802676870172,0.009237604307034101,Kristian,REC_20260311_135256.csv
right,8,brick,9.344,1.072000000000001,1.0,20057.0,1.5072525288045446,31439.042129174355,1113.095238095238,0.2633890667020819,0.22846595570139458,0.5324036095159967,0.1573484913817346,0.4417006310437531,0.3562333406901052,4876.0,3922.073529411765,1.6999999999999886,600.9117647058823,0.1532127738553661,0.3283582089552239,0.0,0.3283582089552239,0.6086685712117849,-0.8419899028257278,9519650.645844573,8619308.0,1898569.0,3567452.0,4415825.984987908,1211796.8149140521,1317435.898440116,0.07896108376046583,0.09641883607485537,0.06565779655869307,0.09188192020277389,0.06578902966243096,0.10106448794717679,0.10647129182117801,0.08008593893536207,0.0865463571565161,0.0743229309226437,0.07726255244637252,0.07553777451153164,4.103395884667649,0.16943825179612423,0.5103272885755683,0.05970149253731343,0.43822052730521033,0.23130577206353406,0.0012064245379962014,633.8851105155691,283.6835059417799,0.009237604307034374,Kristian,REC_20260311_135256.csv
right,9,brick,10.432,1.0559999999999992,1.0,20200.0,1.5217614599768778,32790.49481175909,1294.642857142857,0.3063482460304963,0.23120567375886525,0.5219858156028369,0.15782917268256258,0.4479178968300831,0.3523618363977648,4935.0,3917.89552238806,-27.30000000000001,601.4626865671642,0.15351677530200114,0.2727272727272727,0.0,0.2727272727272727,0.6259584969670574,-0.772336419617154,9620473.387979046,8558221.0,1882686.0,3970624.0,4421317.220032344,1104432.439709309,1348744.102823079,0.07776029622969992,0.09688417860639469,0.06348976567529781,0.09157368218545595,0.06878502394294835,0.10287277284865846,0.1033108697556943,0.08022506752406676,0.0878022392466257,0.07331837454618874,0.07760410515849583,0.07637362428047344,3.847160464527802,0.13815035303745787,0.49058745999273257,0.06060606060606061,0.4514558624595134,0.21156148492388013,0.0010672477372563735,672.6710439236518,284.8533782960809,0.00923760430703492,Kristian,REC_20260311_135256.csv
