sole_id,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,pressure_01,pressure_02,pressure_03,pressure_04,pressure_05,pressure_06,pressure_07,pressure_08,pressure_09,pressure_10,pressure_11,pressure_12,corrupt
2,1773244819184,6819,1761,29944,8027990,-886976,-1633453,0,0,0,386,511,192,435,467,460,262,182,326,211,145,393,0
1,1773244819200,-3761,6365,6642,-4736649,-136833,-480140,0,0,0,245,337,213,310,221,340,349,269,293,204,245,160,0
2,1773244819200,6896,3412,31117,8751255,-238237,-1949881,0,0,0,316,472,176,386,422,409,284,235,284,178,143,314,0
1,1773244819216,-5192,6197,8097,-5694485,80634,-594982,0,0,0,245,339,197,317,226,324,360,274,270,200,245,143,0
2,1773244819216,7619,4685,29710,9243612,472809,-2324953,0,0,0,279,447,189,359,398,374,305,275,271,146,138,233,0
1,1773244819232,-5881,4785,8954,-6082996,-540004,-555887,0,0,0,234,343,205,304,226,325,347,280,270,192,243,142,0
2,1773244819232,9375,7293,22416,9286373,873537,-2908940,0,0,0,268,441,201,357,397,366,315,299,278,136,140,199,0
1,1773244819248,-4838,3665,10179,-6210056,-1156978,-549778,0,0,0,233,344,206,302,226,323,347,283,270,194,248,142,0
2,1773244819248,7958,11600,15443,8073194,69638,-3501479,0,0,0,264,443,199,359,402,370,314,312,275,137,144,200,0
1,1773244819264,-3622,2847,12098,-6344446,-1464854,-734260,0,0,0,228,346,208,302,233,328,338,283,274,195,253,145,0
2,1773244819264,3417,18597,11361,4681671,-1219287,-2968805,0,0,0,262,443,198,357,401,369,311,312,267,137,145,196,0
1,1773244819280,-3508,2206,13969,-6469062,-1604132,-908967,0,0,0,231,350,214,301,231,332,337,285,280,201,259,151,0
2,1773244819280,1560,22632,9715,-757472,-2169793,-740368,0,0,0,263,443,196,360,401,369,318,313,268,138,145,194,0
1,1773244819296,-3919,1660,15946,-6482501,-1771509,-943175,0,0,0,231,350,218,301,231,332,338,282,278,200,255,150,0
2,1773244819296,4991,15841,8777,-5023755,-2032959,1605353,0,0,0,262,445,198,365,402,373,324,314,270,137,142,199,0
