mean_total,peak_total,mean_fore,mean_heel,heel_fore_ratio,dip_depth,load_first_frac,push_peak,load_slope,unload_slope,fore_early_frac,fore_heel_toff,stance_frac,step_dur,spatial_entropy_ff,spatial_entropy_stance,participation_ff,active_sensors,cop_wander,press_jitter,accel_spec_centroid,accel_hf,accel_spec_entropy,accel_zcr,accel_jerk_ratio,accel_mag_strike,gyro_hf,gyro_peak_norm,source_user,source_recording,surface,tiltA_s2s,tiltB_s2s
3206.7049180327867,4850.0,1359.4262295081967,460.672131147541,0.33887247512787855,0.5475531246416676,0.5770160946409908,1.4906267094045218,0.11477863847711811,-0.23019369857041072,0.5338962269307439,-0.52,1.0,0.976,0.9829860282047478,0.9525439105292131,0.9227184360319899,12.0,0.07103067235176112,0.008983362299243411,5.010189661245043,0.30991439337762505,0.5539486788827084,0.1,0.5219652899391081,12672.563158256502,0.22905099193173137,1.7838172414470603,Catherine,REC_0811_00000_new.csv,paved,0.5562266756677401,0.08714607938461201
3342.75,4849.0,1366.046875,512.625,0.37526164685939106,0.557493445197959,0.5779625868148971,1.3372650832821837,0.07564345011055762,-0.2095793668599859,0.512637587454704,-0.5,1.0,1.024,0.9682056119617244,0.962706447577915,0.8676525959816015,12.0,0.08612463483906924,0.010955907379664283,4.477889660946546,0.18459518442810435,0.5262238394856213,0.09523809523809523,0.5362414339229712,12651.964037255244,0.12897551151965414,2.2984715679241354,Catherine,REC_0811_00000_new.csv,paved,0.3595808049984789,0.40823362585093365
3243.983870967742,4977.0,1367.0483870967741,478.5483870967742,0.35005958209915755,0.562382879898806,0.5666774728140472,1.5342246441298526,0.13532113885191555,-0.12306611428271397,0.5125697274572227,-0.48,1.0,0.992,0.9576940812112773,0.9479637996470641,0.8411244892704279,12.0,0.07253118930938095,0.010805186667482891,4.502286554916415,0.23536419399346584,0.5375869461338877,0.09836065573770492,0.45855757390271995,12627.701374359469,0.19269982251614037,2.290605940821936,Catherine,REC_0811_00000_new.csv,paved,0.16244263646945709,0.4030061940813158
3387.2419354838707,5039.0,1449.725806451613,490.1290322580645,0.33808395358387056,0.5452814984973202,0.5644961467454237,1.4672704503136011,0.10728733588771133,-0.14265413892364476,0.4884937891201672,-0.52,1.0,0.992,0.957190991756497,0.9672140256485855,0.8346374951230341,12.0,0.06370749003729574,0.008337799459965718,4.528162768299912,0.254290643510782,0.5241170704166658,0.09836065573770492,0.5638600319982131,12271.466008590824,0.19489826860484685,1.8592329171856055,Catherine,REC_0811_00000_new.csv,paved,0.4205747627584201,0.5756306832537956
3330.0,5002.0,1375.6666666666667,492.1904761904762,0.3577832392949734,0.564490615814532,0.5916766146770447,1.479156707727692,0.08000245143099871,-0.18159588159582662,0.5240367670103295,-0.52,1.0,1.008,0.9534844580089022,0.961286307114272,0.8237653698337452,12.0,0.07381927920957124,0.008943428714906216,4.750914344222279,0.22447344212250203,0.5557377576632122,0.0967741935483871,0.45578112825694034,13188.475954408075,0.15906383652353198,2.0148196106271272,Catherine,REC_0811_00000_new.csv,paved,0.4896197911931361,0.3280424907151528
3381.3809523809523,5090.0,1378.2539682539682,522.6190476190476,0.379189220315284,0.5842788984759226,0.6008685680259226,1.4020898759308054,0.10074376889848002,-0.15398852861705137,0.521775526297476,-0.5,1.0,1.008,0.9786578526784052,0.9639830639241411,0.9046095385232528,12.0,0.06220142189762568,0.007903168357898453,4.831681326339377,0.21282780096177714,0.5569107792745929,0.0967741935483871,0.47264519660148957,13210.861062020143,0.1825722471881764,2.249863131620272,Catherine,REC_0811_00000_new.csv,paved,0.7192275252957596,0.7078383399101865
3197.8548387096776,5077.0,1364.225806451613,449.38709677419354,0.3294081483055446,0.5761638122562054,0.5714194284285804,1.5876267861010736,0.1211781721267462,-0.18306276950999179,0.5094246047789733,-0.5,1.0,0.992,0.9762499374439909,0.9516901669422807,0.895906368527577,12.0,0.08298953523126694,0.011046492214788746,4.731001679013272,0.28903573179345254,0.5300059597540869,0.09836065573770492,0.4809341442389537,12162.063188456143,0.2495843763140631,1.9381470028644516,Catherine,REC_0811_00000_new.csv,paved,0.7251992130814153,0.7474325155152693
3284.9666666666667,5117.0,1419.7333333333333,447.75,0.3153761269719792,0.5697973544337875,0.605519328513509,1.3622664867219265,0.05726768885920763,-0.18316590048123405,0.5147571259283393,-0.48,1.0,0.96,0.9800704026564186,0.9589135942937591,0.9117874438654289,12.0,0.078050744216812,0.011508162004276687,5.685843189118509,0.3535314091315781,0.6313467519313004,0.1016949152542373,0.47339972223703747,11658.97396857888,0.24698561377407288,1.9322961755767027,Catherine,REC_0811_00000_new.csv,paved,0.8196263289379223,0.40959223364785563
3326.5151515151515,4718.0,1366.9545454545455,505.54545454545456,0.36983340537997084,0.5430267065536517,0.5662886767350144,1.3863500016262869,0.06927026059795538,-0.15790870937302082,0.4986636849245344,-0.48,1.0,1.056,0.9575538227387456,0.9482133343254465,0.8431172585260865,12.0,0.07447658407203596,0.011715508952146122,4.668390278930961,0.18934384633429388,0.5502765708298887,0.09230769230769231,0.49685727477586267,11910.92515298455,0.12949098970210776,3.28633599444035,Catherine,REC_0811_00000_new.csv,paved,0.5945626728908768,0.5991288837847345
3270.296875,4680.0,1360.171875,489.703125,0.36003032704939586,0.5235347988677435,0.5540981662591944,1.3515592525521551,0.1223567377633672,-0.09003114478054286,0.5345452027172911,-0.48,1.0,1.024,0.9677361485285836,0.9517857342000378,0.8695224447778326,12.0,0.07593101547680063,0.011362901330727057,4.030073258924942,0.15010364257504996,0.5013756853504013,0.09523809523809523,0.5263040271504819,13958.932050841138,0.08139580632688559,1.9746202503912718,Catherine,REC_0811_00000_new.csv,paved,0.3336745629056153,0.5393945918339689
3199.1,4674.0,1317.1166666666666,502.56666666666666,0.3815657939688601,0.536048309243174,0.5727202056978516,1.3422525085176011,0.13448935574350607,-0.18688291796347667,0.5379695292261644,-0.52,1.0,0.96,0.9646643580465489,0.949727941525828,0.8595994212304477,12.0,0.05918264951388173,0.008631742668224007,4.180933440951929,0.2162540364411442,0.5120068575270205,0.1016949152542373,0.4610381120816345,14221.203430089874,0.1284109338537614,1.8836217750750273,Catherine,REC_0811_00000_new.csv,paved,0.3973576865888493,0.26367714461987013
3281.6451612903224,4392.0,1372.1451612903227,513.1774193548387,0.37399645010728205,0.4880627118058801,0.573900161356649,1.338353107705208,0.10284164781105232,-0.16028545870968613,0.5050914014089969,-0.5,1.0,0.992,0.9465492232777001,0.953426774319465,0.8146827582079662,12.0,0.0708130493347421,0.009318431137014601,4.815141499288095,0.2907053376825314,0.555054407177986,0.09836065573770492,0.528899172792282,13523.182761465587,0.18494679993184981,1.7674127908945183,Catherine,REC_0811_00000_new.csv,paved,0.4460047399289115,0.350542175126659
3358.359375,4900.0,1409.484375,509.21875,0.3612801667273812,0.5426177830215533,0.5571328930836178,1.4572591713769592,0.09320026984899643,-0.12676257606116326,0.4681023982006652,-0.5,1.0,1.024,0.9251409529892065,0.9592464879251297,0.7574580565476844,11.0,0.05607227908544425,0.006827743454819135,4.337449125246453,0.17672984657812219,0.5372022123404734,0.09523809523809523,0.5037455485951543,12748.751193744429,0.1321777584102819,2.172704408510152,Catherine,REC_0811_00000_new.csv,paved,0.23704690462584888,0.34850087861010465
3264.451612903226,4993.0,1416.8225806451612,455.51612903225805,0.32150541306626673,0.5479916784408474,0.5727094257557527,1.3196703492159834,0.20092132981568445,-0.14628203106372917,0.5107839234362161,-0.54,1.0,0.992,0.9841817962900199,0.9601886946978303,0.9272644064337907,12.0,0.07053000947001195,0.00924147625379273,4.75388875253275,0.30799685791769443,0.5531304549122221,0.09836065573770492,0.5003228726694826,12572.369307334238,0.22006848127047576,1.6077701889510845,Catherine,REC_0811_00000_new.csv,paved,0.19585101529708668,0.24892510388774008
3990.36,4398.0,1644.48,561.2,0.3412628916129468,0.160374382438075,0.5321681598226069,1.0227147425292398,0.004173323014586394,-0.019230017812310374,0.35549507225196453,0.98,1.0,0.4,0.9465102384441292,0.9448879743411535,0.8159047838198193,12.0,0.07062120164793671,0.006358233047768495,3.590279556518867,0.1543284025670376,0.25323419957770316,0.041666666666666664,0.22005504183485164,10571.20896586573,0.09862101755610841,23.142959490898697,Catherine,REC_0811_00000_new.csv,paved,0.1881373558528126,0.3207139556407277
2783.6315789473683,4859.0,1108.7368421052631,487.05263157894734,0.4392860533557226,0.5523182315209851,0.45091948611122307,1.745561458903871,0.08246458408654977,-0.020344880942405497,0.43939387767313315,-0.82,1.0,0.608,0.9525611934518587,0.9520266473572633,0.8239807147935777,12.0,0.08314438412188332,0.011487540582931425,4.271562379135918,0.14934199544185897,0.45486264362910467,0.16216216216216217,0.4687620321706972,35025.94399869902,0.30541214204880945,1.255577815608594,Catherine,REC_0811_00000_new.csv,paved,3.4912597957966454,16.805215702972855
3309.7903225806454,4902.0,1407.4516129032259,485.53225806451616,0.3449726112165503,0.5463326092372779,0.5716624527427985,1.4692773638321739,0.13285261084796107,-0.13859315576114384,0.5193672355137747,-0.48,1.0,0.992,0.982898358969005,0.95725483305426,0.9216270311468335,12.0,0.07466633833640741,0.00952741331981411,4.726301381390632,0.25814865693539024,0.5435498679826245,0.09836065573770492,0.4879575580865174,12525.549049842086,0.20221043296665128,1.9890738181625853,Catherine,REC_0811_00000_new.csv,paved,3.6996732782930786,16.64538907522553
3263.0163934426228,4901.0,1377.1803278688524,471.5081967213115,0.34237215503260543,0.5580160653205628,0.5845593031051359,1.501984485841866,0.13397519736171537,-0.16973777513652977,0.5326862949200666,-0.5,1.0,0.976,0.9491314653588652,0.9590086560534085,0.8072009451397837,12.0,0.07928796903959455,0.011523119680067771,4.842261093991628,0.27894831410969007,0.5570688123467293,0.1,0.47325656826816204,12957.005441073181,0.20348699661191,2.048780755714511,Catherine,REC_0811_00000_new.csv,paved,4.190766785177607,16.077540776869387
