sole_id,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,pressure_01,pressure_02,pressure_03,pressure_04,pressure_05,pressure_06,pressure_07,pressure_08,pressure_09,pressure_10,pressure_11,pressure_12,corrupt,compact ground
1,1778968590208,167,1086,10562,844215,-500909,-43982,0,0,0,479,412,507,356,298,388,717,716,397,707,707,390,0,
2,1778968590208,780,-760,15716,3858224,-155159,-344527,0,0,0,720,571,294,515,583,532,246,174,355,321,287,576,0,
1,1778968590224,-981,564,10988,728151,-707381,-34208,0,0,0,496,402,506,377,306,399,722,716,404,695,698,386,0,
2,1778968590224,966,-1057,15931,4712214,-178372,-419053,0,0,0,700,557,322,496,563,513,204,151,360,297,229,567,0,
1,1778968590240,-1478,894,11069,748920,-678060,-50090,0,0,0,498,412,515,383,318,398,712,688,409,668,682,427,0,
2,1778968590240,1832,-1196,17214,5508782,-248011,-540004,0,0,0,662,546,359,492,518,520,193,129,361,289,196,508,0,
1,1778968590256,-1474,1263,10815,897971,-537561,-34208,0,0,0,505,455,489,383,350,397,709,670,428,647,665,434,0,
2,1778968590256,3704,-1617,21234,6406754,-459370,-827111,0,0,0,589,507,328,475,461,500,205,109,369,286,178,437,0,
1,1778968590272,-1440,1143,10567,1044579,-379958,9773,0,0,0,513,447,495,379,330,397,695,608,444,622,637,455,0,
2,1778968590272,5293,-2416,27044,7206988,-711047,-1164309,0,0,0,501,438,255,406,382,409,221,124,316,281,194,367,0,
1,1778968590288,-1253,904,10332,1117883,-238237,48869,0,0,0,523,450,484,411,353,400,683,550,435,616,600,477,0,
2,1778968590288,6819,-2641,32591,7905817,-649960,-1512502,0,0,0,415,368,241,313,277,318,266,173,252,260,228,283,0,
