time_utc,lat,lon,ele,elapsed_s,total_pressure,total_pressure_R,total_pressure_L,p_norm
2026-04-24 19:12:28+00:00,42.33900583349168,-71.09200593084097,4.0,200.0,3709.5,4261.0,3158.0,0.3560146153518066
2026-04-24 19:12:29+00:00,42.339009353891015,-71.09201615676284,4.0,201.0,3613.0,4104.0,3122.0,0.21881797631403113
2026-04-24 19:12:30+00:00,42.33900859951973,-71.09202629886568,4.0,202.0,3647.0,4205.0,3089.0,0.26715668851386914
2026-04-24 19:12:31+00:00,42.339016143232584,-71.09202973544598,4.199999809265137,203.0,3622.0,4160.0,3084.0,0.23161351777869413
2026-04-24 19:12:32+00:00,42.33900809660554,-71.09203979372978,4.199999809265137,204.0,3768.0,3185.0,4351.0,0.4391856348721161
2026-04-24 19:12:33+00:00,42.33899845741689,-71.09205479733646,4.400000095367432,205.0,3694.0,2864.0,4524.0,0.3339778494959981
2026-04-24 19:12:34+00:00,42.33898085542023,-71.09207206405699,4.599999904632568,206.0,3573.5,2866.0,4281.0,0.16265976655245465
2026-04-24 19:12:35+00:00,42.338958056643605,-71.0920921806246,4.800000190734863,207.0,3642.5,2801.0,4484.0,0.26075891778153765
2026-04-24 19:12:36+00:00,42.33893467113376,-71.09211087226868,4.800000190734863,208.0,3699.5,3552.0,3847.0,0.3417973470577366
2026-04-24 19:12:37+00:00,42.33891773968935,-71.0921307373792,5.0,209.0,3702.0,4241.0,3163.0,0.3453516641312541
2026-04-24 19:12:38+00:00,42.33890583738685,-71.09215177595615,5.0,210.0,3614.5,4099.0,3130.0,0.22095056655814163
2026-04-24 19:12:39+00:00,42.33889712020755,-71.09217214398086,5.0,211.0,3666.5,4241.0,3092.0,0.29488036168730564
2026-04-24 19:12:40+00:00,42.33888513408601,-71.09219091944396,5.0,212.0,3570.5,4134.0,3007.0,0.15839458606423365
2026-04-24 19:12:41+00:00,42.33887323178351,-71.09220542013645,5.0,213.0,3721.5,2966.0,4477.0,0.3730753373046906
2026-04-24 19:12:42+00:00,42.33885923400521,-71.09222277067602,5.0,214.0,3637.0,2854.0,4420.0,0.25293942021979915
2026-04-24 19:12:43+00:00,42.338845655322075,-71.09223953448236,5.0,215.0,3578.5,2855.0,4302.0,0.16976840069948965
2026-04-24 19:12:44+00:00,42.33883467502892,-71.09225411899388,4.800000190734863,216.0,3616.5,2823.0,4410.0,0.22379402021695563
2026-04-24 19:12:45+00:00,42.33882528729737,-71.0922705475241,4.800000190734863,217.0,3780.5,3976.0,3585.0,0.4569572202397036
2026-04-24 19:12:46+00:00,42.338812379166484,-71.09228638932109,4.800000190734863,218.0,3643.5,4141.0,3146.0,0.26218064461094465
2026-04-24 19:12:47+00:00,42.3387994710356,-71.09229669906199,4.800000190734863,219.0,3631.0,4184.0,3078.0,0.24440905924335712
2026-04-24 19:12:48+00:00,42.33878865838051,-71.0923096910119,4.800000190734863,220.0,3662.5,4235.0,3090.0,0.28919345436967764
2026-04-24 19:12:49+00:00,42.33877943828702,-71.09232402406633,4.800000190734863,221.0,3747.0,2995.0,4499.0,0.4093293714545691
2026-04-24 19:12:50+00:00,42.338770385831594,-71.09233642928302,4.599999904632568,222.0,3687.0,2880.0,4494.0,0.32402576169014913
2026-04-24 19:12:51+00:00,42.33875697478652,-71.09235084615648,4.400000095367432,223.0,3710.0,2882.0,4538.0,0.3567254787665101
2026-04-24 19:12:52+00:00,42.33874708414078,-71.09236526302993,4.400000095367432,224.0,3844.0,3835.0,3853.0,0.5472368739070481
2026-04-24 19:12:53+00:00,42.33873937278986,-71.09237699769437,4.400000095367432,225.0,3628.5,4095.0,3162.0,0.24085474216983963
2026-04-24 19:12:54+00:00,42.33873417600989,-71.09239334240556,4.400000095367432,226.0,3642.5,4141.0,3144.0,0.26075891778153765
2026-04-24 19:12:55+00:00,42.338729398325086,-71.09240608289838,4.199999809265137,227.0,3864.0,3389.0,4339.0,0.5756714104951881
2026-04-24 19:12:56+00:00,42.33872218988836,-71.09241278842092,4.199999809265137,228.0,3744.5,2913.0,4576.0,0.4057750543810516
2026-04-24 19:12:57+00:00,42.33871556818485,-71.0924190748483,4.199999809265137,229.0,3833.0,4419.0,3247.0,0.5315978787835711
2026-04-24 19:12:58+00:00,42.338710790500045,-71.09242133796215,4.199999809265137,230.0,3995.0,3735.0,4255.0,0.761917625147505
2026-04-24 19:12:59+00:00,42.33870869502425,-71.09242334961891,4.199999809265137,231.0,4087.5,3756.0,4419.0,0.8934273568676525
2026-04-24 19:13:00+00:00,42.338709365576506,-71.09242837876081,4.199999809265137,232.0,4137.5,3883.0,4392.0,0.9645136983380025
2026-04-24 19:13:01+00:00,42.338709365576506,-71.09243634156883,4.199999809265137,233.0,3815.0,4335.0,3295.0,0.5060067958542451
2026-04-24 19:13:02+00:00,42.33870567753911,-71.09244254417717,4.199999809265137,234.0,3790.0,2986.0,4594.0,0.4704636251190701
2026-04-24 19:13:03+00:00,42.33870039694011,-71.09245855361223,4.199999809265137,235.0,3621.0,2793.0,4449.0,0.23019179094928713
2026-04-24 19:13:04+00:00,42.33869628980756,-71.09246836043894,4.199999809265137,236.0,3690.0,4157.0,3223.0,0.3282909421783701
2026-04-24 19:13:05+00:00,42.33869494870305,-71.09248495660722,4.199999809265137,237.0,3530.5,3971.0,3090.0,0.10152551288795365
2026-04-24 19:13:06+00:00,42.33870014548302,-71.09250549226999,4.199999809265137,238.0,3668.5,4238.0,3099.0,0.29772381534611964
2026-04-24 19:13:07+00:00,42.33870844356716,-71.09252787195146,4.199999809265137,239.0,3634.5,4199.0,3070.0,0.24938510314628162
2026-04-24 19:13:08+00:00,42.33871934004128,-71.09254664741457,4.199999809265137,240.0,3649.5,3725.0,3574.0,0.27071100558738664
2026-04-24 19:13:09+00:00,42.33873073942959,-71.09256542287767,4.199999809265137,241.0,3693.0,2823.0,4563.0,0.3325561226665911
2026-04-24 19:13:10+00:00,42.33874616213143,-71.09257732518017,4.199999809265137,242.0,3695.5,2859.0,4532.0,0.3361104397401086
2026-04-24 19:13:11+00:00,42.33876083046198,-71.09259199351072,4.199999809265137,243.0,3531.5,2841.0,4222.0,0.10294723971736065
2026-04-24 19:13:12+00:00,42.33877591788769,-71.09260129742324,4.199999809265137,244.0,3642.5,2851.0,4434.0,0.26075891778153765
2026-04-24 19:13:13+00:00,42.338790921494365,-71.09261378645897,4.400000095367432,245.0,3881.0,3698.0,4064.0,0.5998407665951071
2026-04-24 19:13:14+00:00,42.33880257233977,-71.09261848032475,4.400000095367432,246.0,3728.5,4241.0,3216.0,0.3830274251105396
2026-04-24 19:13:15+00:00,42.338815899565816,-71.09262501820922,4.400000095367432,247.0,3630.0,4087.0,3173.0,0.24298733241395012
2026-04-24 19:13:16+00:00,42.338829981163144,-71.09262635931373,4.400000095367432,248.0,3595.5,4094.0,3097.0,0.19393775679940864
2026-04-24 19:13:17+00:00,42.33884481713176,-71.09263063408434,4.400000095367432,249.0,3649.0,4169.0,3129.0,0.27000014217268314
2026-04-24 19:13:18+00:00,42.338859820738435,-71.09263013117015,4.400000095367432,250.0,3778.5,2949.0,4608.0,0.4541137665808896
2026-04-24 19:13:19+00:00,42.33886987902224,-71.09262987971306,4.400000095367432,251.0,3674.0,2820.0,4528.0,0.30554331290785813
2026-04-24 19:13:20+00:00,42.338882451877,-71.09262895770371,4.199999809265137,252.0,3851.5,4511.0,3192.0,0.5578998251276006
2026-04-24 19:13:21+00:00,42.33889368362725,-71.09262778423727,4.199999809265137,253.0,3839.0,4030.0,3648.0,0.5401282397600131
2026-04-24 19:13:22+00:00,42.338906675577164,-71.09262795187533,4.199999809265137,254.0,3848.5,3976.0,3721.0,0.5536346446393796
2026-04-24 19:13:23+00:00,42.33891472220421,-71.09263055026531,4.199999809265137,255.0,3976.5,3593.0,4360.0,0.7356156788034756
2026-04-24 19:13:24+00:00,42.338920924812555,-71.09263323247433,4.199999809265137,256.0,4204.5,4059.0,4350.0,1.0
2026-04-24 19:13:25+00:00,42.3389271274209,-71.09263708814979,4.199999809265137,257.0,4308.0,4221.0,4395.0,1.0
2026-04-24 19:13:26+00:00,42.33893148601055,-71.09263717196882,4.199999809265137,258.0,4169.5,4036.0,4303.0,1.0
2026-04-24 19:13:27+00:00,42.33893592841923,-71.09263884834945,4.199999809265137,259.0,4223.0,4121.0,4325.0,1.0
2026-04-24 19:13:28+00:00,42.338939029723406,-71.09264245256782,4.199999809265137,260.0,4304.0,4239.0,4369.0,1.0
2026-04-24 19:13:29+00:00,42.3389411251992,-71.09264563769102,4.199999809265137,261.0,4288.0,4197.0,4379.0,1.0
2026-04-24 19:13:30+00:00,42.33894037082791,-71.09264412894845,4.400000095367432,262.0,4335.0,4219.0,4451.0,1.0
2026-04-24 19:13:31+00:00,42.33894129283726,-71.09264622442424,4.400000095367432,263.0,4318.0,4249.0,4387.0,1.0
2026-04-24 19:13:32+00:00,42.3389411251992,-71.09264614060521,4.599999904632568,264.0,4346.5,4250.0,4443.0,1.0
2026-04-24 19:13:33+00:00,42.338941376656294,-71.09264597296715,4.599999904632568,265.0,4124.0,4152.0,4096.0,0.945320386141008
2026-04-24 19:13:34+00:00,42.33894213102758,-71.09264454804361,4.599999904632568,266.0,3520.5,2845.0,4196.0,0.08730824459388366
2026-04-24 19:13:35+00:00,42.33894841745496,-71.09264429658651,4.599999904632568,267.0,3801.0,4315.0,3287.0,0.4861026202425471
2026-04-24 19:13:36+00:00,42.33896082267165,-71.0926447995007,4.599999904632568,268.0,3756.5,4286.0,3227.0,0.4228357763339356
2026-04-24 19:13:37+00:00,42.338973730802536,-71.09264387749135,4.599999904632568,269.0,3593.0,4028.0,3158.0,0.19038343972589114
2026-04-24 19:13:38+00:00,42.338988399133086,-71.09264278784394,4.599999904632568,270.0,3569.5,4048.0,3091.0,0.15697285923482665
2026-04-24 19:13:39+00:00,42.33900373801589,-71.09264052473009,4.599999904632568,271.0,3714.0,4330.0,3098.0,0.3624123860841381
2026-04-24 19:13:40+00:00,42.339019160717726,-71.09263666905463,4.400000095367432,272.0,3610.5,4149.0,3072.0,0.21526365924051363
2026-04-24 19:13:41+00:00,42.33903366141021,-71.09262853860855,4.400000095367432,273.0,3697.0,2866.0,4528.0,0.3382430299842191
2026-04-24 19:13:42+00:00,42.33904732391238,-71.09262032434344,4.199999809265137,274.0,3668.0,2890.0,4446.0,0.29701295193141614
2026-04-24 19:13:43+00:00,42.33906081877649,-71.09260791912675,4.0,275.0,3527.5,2772.0,4283.0,0.09726033239973265
2026-04-24 19:13:44+00:00,42.33907213434577,-71.09259886667132,4.0,276.0,3570.0,2793.0,4347.0,0.15768372264953015
2026-04-24 19:13:45+00:00,42.33908445574343,-71.09258855693042,4.0,277.0,3833.0,4360.0,3306.0,0.5315978787835711
2026-04-24 19:13:46+00:00,42.33909786678851,-71.0925808455795,4.0,278.0,3674.0,4204.0,3144.0,0.30554331290785813
2026-04-24 19:13:47+00:00,42.3391102720052,-71.09257573261857,4.0,279.0,3634.5,4153.0,3116.0,0.24938510314628162
2026-04-24 19:13:48+00:00,42.3391224257648,-71.0925710387528,4.199999809265137,280.0,3680.5,4269.0,3092.0,0.31478453729900363
2026-04-24 19:13:49+00:00,42.33913357369602,-71.0925670992583,4.199999809265137,281.0,3769.0,3603.0,3935.0,0.4406073617015231
2026-04-24 19:13:50+00:00,42.33914262615144,-71.09256139956415,4.199999809265137,282.0,3789.5,2898.0,4681.0,0.4697527617043666
2026-04-24 19:13:51+00:00,42.33915469609201,-71.09255695715547,4.199999809265137,283.0,3632.0,2885.0,4379.0,0.24583078607276412
2026-04-24 19:13:52+00:00,42.33916785567999,-71.09255645424128,4.199999809265137,284.0,3591.0,2857.0,4325.0,0.18753998606707714
2026-04-24 19:13:53+00:00,42.33917975798249,-71.09255796298385,4.400000095367432,285.0,3530.5,2720.0,4341.0,0.10152551288795365
2026-04-24 19:13:54+00:00,42.339190570637584,-71.09256274066865,4.400000095367432,286.0,3938.5,4320.0,3557.0,0.6815900592860096
2026-04-24 19:13:55+00:00,42.33920448459685,-71.09256617724895,4.400000095367432,287.0,3672.5,4123.0,3222.0,0.30341072266374763
2026-04-24 19:13:56+00:00,42.33922166749835,-71.09257774427533,4.400000095367432,288.0,3679.0,4163.0,3195.0,0.31265194705489313
2026-04-24 19:13:57+00:00,42.33923583291471,-71.09257916919887,4.400000095367432,289.0,3677.0,4234.0,3120.0,0.30980849339607913
2026-04-24 19:13:58+00:00,42.33924756757915,-71.09257648698986,4.400000095367432,290.0,3499.0,3952.0,3046.0,0.05674111776163315
2026-04-24 19:13:59+00:00,42.339256620034575,-71.09257338568568,4.400000095367432,291.0,3768.5,2964.0,4573.0,0.4398964982868196
2026-04-24 19:14:00+00:00,42.33927112072706,-71.09257715754211,4.400000095367432,292.0,3730.0,2808.0,4652.0,0.3851600153546501
2026-04-24 19:14:01+00:00,42.33928612433374,-71.09258436597884,4.400000095367432,293.0,3535.0,2802.0,4268.0,0.10792328362028515
2026-04-24 19:14:02+00:00,42.339301127940416,-71.09258436597884,4.400000095367432,294.0,3696.0,2769.0,4623.0,0.3368213031548121
2026-04-24 19:14:03+00:00,42.33930674381554,-71.09258587472141,4.400000095367432,295.0,3910.0,3838.0,3982.0,0.6410708446479101
2026-04-24 19:14:04+00:00,42.33931512571871,-71.09258788637817,4.400000095367432,296.0,3764.5,4292.0,3237.0,0.4342095909691916
2026-04-24 19:14:05+00:00,42.33932719565928,-71.09259316697717,4.199999809265137,297.0,3633.0,4122.0,3144.0,0.24725251290217112
2026-04-24 19:14:06+00:00,42.339342534542084,-71.09259618446231,4.199999809265137,298.0,3768.5,4417.0,3120.0,0.4398964982868196
2026-04-24 19:14:07+00:00,42.33935116790235,-71.09259962104261,4.199999809265137,299.0,3852.0,3493.0,4211.0,0.5586106885423041
2026-04-24 19:14:08+00:00,42.33936734497547,-71.09260833822191,4.199999809265137,300.0,3711.0,2812.0,4610.0,0.3581472055959171
2026-04-24 19:14:09+00:00,42.33938687480986,-71.09260817058384,4.199999809265137,301.0,3583.0,2817.0,4349.0,0.17616617143182114
2026-04-24 19:14:10+00:00,42.339400788769126,-71.09261303208768,4.199999809265137,302.0,3681.5,2840.0,4523.0,0.31620626412841063
2026-04-24 19:14:11+00:00,42.33941562473774,-71.09262166544795,4.199999809265137,303.0,3876.5,4344.0,3409.0,0.5934429958627756
2026-04-24 19:14:12+00:00,42.3394279461354,-71.09262895770371,4.199999809265137,304.0,3616.5,4084.0,3149.0,0.22379402021695563
2026-04-24 19:14:13+00:00,42.33943674713373,-71.09263884834945,4.199999809265137,305.0,3672.5,4217.0,3128.0,0.30341072266374763
2026-04-24 19:14:14+00:00,42.339447224512696,-71.09264999628067,4.199999809265137,306.0,3644.0,4144.0,3144.0,0.26289150802564815
2026-04-24 19:14:15+00:00,42.33944688923657,-71.09266852028668,4.199999809265137,307.0,3771.0,2876.0,4666.0,0.4434508153603371
2026-04-24 19:14:16+00:00,42.339453091844916,-71.09268251806498,4.199999809265137,308.0,3686.0,2859.0,4513.0,0.32260403486074213
2026-04-24 19:14:17+00:00,42.3394609708339,-71.09269752167165,4.199999809265137,309.0,3693.0,2866.0,4520.0,0.3325561226665911
2026-04-24 19:14:18+00:00,42.339475974440575,-71.09270598739386,4.199999809265137,310.0,3712.5,2968.0,4457.0,0.3602797958400276
2026-04-24 19:14:19+00:00,42.33948854729533,-71.09271353110671,4.199999809265137,311.0,3771.5,4348.0,3195.0,0.4441616787750406
2026-04-24 19:14:20+00:00,42.33949575573206,-71.09272199682891,4.199999809265137,312.0,3690.5,4179.0,3202.0,0.3290018055930736
2026-04-24 19:14:21+00:00,42.339500365778804,-71.09272669069469,4.199999809265137,313.0,3767.0,4396.0,3138.0,0.4377639080427091
2026-04-24 19:14:22+00:00,42.3395058978349,-71.09273063018918,4.199999809265137,314.0,3790.0,2985.0,4595.0,0.4704636251190701
2026-04-24 19:14:23+00:00,42.3395127709955,-71.09273775480688,4.199999809265137,315.0,3594.5,2831.0,4358.0,0.19251602997000164
2026-04-24 19:14:24+00:00,42.33952324837446,-71.09274446032941,4.199999809265137,316.0,3658.0,2839.0,4477.0,0.28279568363734614
2026-04-24 19:14:25+00:00,42.33953104354441,-71.09275099821389,4.199999809265137,317.0,3666.5,2766.0,4567.0,0.29488036168730564
2026-04-24 19:14:26+00:00,42.33954219147563,-71.09276139177382,4.199999809265137,318.0,3892.5,4285.0,3500.0,0.6161906251332876
2026-04-24 19:14:27+00:00,42.339549819007516,-71.09276985749602,4.199999809265137,319.0,3709.0,4233.0,3185.0,0.3553037519371031
2026-04-24 19:14:28+00:00,42.33955895528197,-71.09277723357081,4.199999809265137,320.0,3676.0,4197.0,3155.0,0.30838676656667213
2026-04-24 19:14:29+00:00,42.339566918089986,-71.09278234653175,4.199999809265137,321.0,3653.0,4017.0,3289.0,0.27568704949031114
2026-04-24 19:14:30+00:00,42.33957789838314,-71.09278259798884,4.199999809265137,322.0,3747.5,2907.0,4588.0,0.4100402348692726
2026-04-24 19:14:31+00:00,42.33958971686661,-71.09277807176113,4.199999809265137,323.0,3646.5,2819.0,4474.0,0.26644582509916565
2026-04-24 19:14:32+00:00,42.33959876932204,-71.09277497045696,4.199999809265137,324.0,3534.5,2794.0,4275.0,0.10721242020558165
2026-04-24 19:14:33+00:00,42.33960413374007,-71.09278083778918,4.199999809265137,325.0,3621.5,2649.0,4594.0,0.23090265436399063
2026-04-24 19:14:34+00:00,42.33960874378681,-71.09278913587332,4.199999809265137,326.0,3830.5,4206.0,3455.0,0.5280435617100536
2026-04-24 19:14:35+00:00,42.339618131518364,-71.09280003234744,4.400000095367432,327.0,3686.0,4196.0,3176.0,0.32260403486074213
2026-04-24 19:14:36+00:00,42.33963003382087,-71.09280506148934,4.400000095367432,328.0,3682.5,4228.0,3137.0,0.31762799095781763
2026-04-24 19:14:37+00:00,42.33964537270367,-71.09280765987933,4.400000095367432,329.0,3810.5,4505.0,3116.0,0.4996090251219136
2026-04-24 19:14:38+00:00,42.33965911902487,-71.09281696379185,4.400000095367432,330.0,3644.0,3980.0,3308.0,0.26289150802564815
2026-04-24 19:14:39+00:00,42.33966926112771,-71.09282517805696,4.199999809265137,331.0,3750.0,2903.0,4597.0,0.4135945519427901
2026-04-24 19:14:40+00:00,42.33967906795442,-71.092833224684,4.199999809265137,332.0,3700.0,2855.0,4545.0,0.3425082104724401
2026-04-24 19:14:41+00:00,42.33968862332404,-71.09283791854978,4.199999809265137,333.0,3566.0,2809.0,4323.0,0.15199681533190215
2026-04-24 19:14:42+00:00,42.33970086090267,-71.09284143894911,4.199999809265137,334.0,3621.0,2861.0,4381.0,0.23019179094928713
2026-04-24 19:14:43+00:00,42.33971192501485,-71.0928538441658,4.199999809265137,335.0,3808.5,3993.0,3624.0,0.4967655714630996
2026-04-24 19:14:44+00:00,42.339724246412516,-71.09285979531705,4.199999809265137,336.0,3752.0,4290.0,3214.0,0.4164380056016041
2026-04-24 19:14:45+00:00,42.33973505906761,-71.0928715299815,4.0,337.0,3645.5,4127.0,3164.0,0.26502409826975865
2026-04-24 19:14:46+00:00,42.33974654227495,-71.09287848696113,4.0,338.0,3693.5,4254.0,3133.0,0.3332669860812946
2026-04-24 19:14:47+00:00,42.33975827693939,-71.09288854524493,4.0,339.0,3695.5,4294.0,3097.0,0.3361104397401086
2026-04-24 19:14:48+00:00,42.33976908959448,-71.09289801679552,4.0,340.0,3808.5,3444.0,4173.0,0.4967655714630996
2026-04-24 19:14:49+00:00,42.339781327173114,-71.09290706925094,4.0,341.0,3752.5,2913.0,4592.0,0.4171488690163076
2026-04-24 19:14:50+00:00,42.33979373238981,-71.09291377477348,4.0,342.0,3657.5,2885.0,4430.0,0.28208482022264264
2026-04-24 19:14:51+00:00,42.33980563469231,-71.09292173758149,4.0,343.0,3657.5,2893.0,4422.0,0.28208482022264264
2026-04-24 19:14:52+00:00,42.3398182913661,-71.09293053857982,4.0,344.0,3601.5,2973.0,4230.0,0.20246811777585064
2026-04-24 19:14:53+00:00,42.339831283316016,-71.09293699264526,4.0,345.0,3878.0,4414.0,3342.0,0.5955755861068861
2026-04-24 19:14:54+00:00,42.339845951646566,-71.09294285997748,4.0,346.0,3669.0,4184.0,3154.0,0.29843467876082314
2026-04-24 19:14:55+00:00,42.33985944651067,-71.09294663183391,4.0,347.0,3705.0,4268.0,3142.0,0.3496168446194751
2026-04-24 19:14:56+00:00,42.3398719355464,-71.09295409172773,4.0,348.0,3664.5,4159.0,3170.0,0.29203690802849164
2026-04-24 19:14:57+00:00,42.33988123945892,-71.09296532347798,4.0,349.0,3738.0,2851.0,4625.0,0.3965338299899061
2026-04-24 19:14:58+00:00,42.33989238739014,-71.09297789633274,4.0,350.0,3606.0,2865.0,4347.0,0.20886588850818213
2026-04-24 19:14:59+00:00,42.33990328386426,-71.09298854134977,4.0,351.0,3615.5,2809.0,4422.0,0.22237229338754863
2026-04-24 19:15:00+00:00,42.339913845062256,-71.09299675561488,4.0,352.0,3916.0,4122.0,3710.0,0.6496012056243521
2026-04-24 19:15:01+00:00,42.33992432244122,-71.0930039640516,4.199999809265137,353.0,3771.5,4345.0,3198.0,0.4441616787750406
2026-04-24 19:15:02+00:00,42.33993798494339,-71.0930110886693,4.199999809265137,354.0,3702.5,4261.0,3144.0,0.3460625275459576
2026-04-24 19:15:03+00:00,42.339951898902655,-71.09301871620119,4.199999809265137,355.0,3667.0,4212.0,3122.0,0.29559122510200914
2026-04-24 19:15:04+00:00,42.33996371738613,-71.09302818775177,4.199999809265137,356.0,3865.0,3121.0,4609.0,0.5770931373245951
2026-04-24 19:15:05+00:00,42.339974446222186,-71.09303774312139,4.199999809265137,357.0,3700.5,2874.0,4527.0,0.3432190738871436
2026-04-24 19:15:06+00:00,42.3399876896292,-71.0930507350713,4.0,358.0,3602.0,2839.0,4365.0,0.20317898119055414
2026-04-24 19:15:07+00:00,42.340000849217176,-71.0930612962693,4.0,359.0,3798.0,3383.0,4213.0,0.4818374397543261
2026-04-24 19:15:08+00:00,42.34001283533871,-71.0930731985718,4.0,360.0,3769.0,4291.0,3247.0,0.4406073617015231
2026-04-24 19:15:09+00:00,42.340023731812835,-71.093081664294,4.0,361.0,3666.5,4159.0,3174.0,0.29488036168730564
2026-04-24 19:15:10+00:00,42.34003555029631,-71.09308996237814,4.0,362.0,3689.5,4240.0,3139.0,0.3275800787636666
2026-04-24 19:15:11+00:00,42.34004678204656,-71.0930988471955,4.199999809265137,363.0,3819.5,3278.0,4361.0,0.5124045665865766
2026-04-24 19:15:12+00:00,42.34005625359714,-71.09310714527965,4.199999809265137,364.0,3777.0,2875.0,4679.0,0.4519811763367791
2026-04-24 19:15:13+00:00,42.34007075428963,-71.0931231547147,4.199999809265137,365.0,3615.5,2843.0,4388.0,0.22237229338754863
2026-04-24 19:15:14+00:00,42.340081399306655,-71.0931339673698,4.199999809265137,366.0,3633.5,2746.0,4521.0,0.24796337631687462
2026-04-24 19:15:15+00:00,42.34009095467627,-71.09314595349133,4.199999809265137,367.0,3802.0,4374.0,3230.0,0.4875243470719541
2026-04-24 19:15:16+00:00,42.34009824693203,-71.09315492212772,4.199999809265137,368.0,3681.5,4217.0,3146.0,0.31620626412841063
2026-04-24 19:15:17+00:00,42.34010553918779,-71.09316498041153,4.199999809265137,369.0,3802.0,4491.0,3113.0,0.4875243470719541
2026-04-24 19:15:18+00:00,42.34011283144355,-71.09317319467664,4.199999809265137,370.0,3826.0,3095.0,4557.0,0.5216457909777221
2026-04-24 19:15:19+00:00,42.34012464992702,-71.09318065457046,4.199999809265137,371.0,3700.0,2849.0,4551.0,0.3425082104724401
2026-04-24 19:15:20+00:00,42.3401362169534,-71.09319037757814,4.199999809265137,372.0,3610.5,2817.0,4404.0,0.21526365924051363
2026-04-24 19:15:21+00:00,42.340143425390124,-71.09320177696645,4.400000095367432,373.0,3608.0,2804.0,4412.0,0.21170934216699613
2026-04-24 19:15:22+00:00,42.34015398658812,-71.09321451745927,4.400000095367432,374.0,3992.0,4180.0,3804.0,0.757652444659284
2026-04-24 19:15:23+00:00,42.3401687387377,-71.09321996569633,4.400000095367432,375.0,3665.0,4158.0,3172.0,0.29274777144319514
2026-04-24 19:15:24+00:00,42.34018047340214,-71.0932267550379,4.400000095367432,376.0,3671.0,4168.0,3174.0,0.30127813241963713
2026-04-24 19:15:25+00:00,42.34018826857209,-71.09323605895042,4.199999809265137,377.0,3689.5,4234.0,3145.0,0.3275800787636666
2026-04-24 19:15:26+00:00,42.340199667960405,-71.09324318356812,4.199999809265137,378.0,3834.5,3311.0,4358.0,0.5337304690276816
2026-04-24 19:15:27+00:00,42.340211318805814,-71.09325357712805,4.199999809265137,379.0,3711.5,2872.0,4551.0,0.3588580690106206
2026-04-24 19:15:28+00:00,42.34022372402251,-71.09326799400151,4.199999809265137,380.0,3609.5,2819.0,4400.0,0.21384193241110663
2026-04-24 19:15:29+00:00,42.340234285220504,-71.0932803992182,4.199999809265137,381.0,3684.5,2771.0,4598.0,0.32047144461663163
2026-04-24 19:15:30+00:00,42.340240152552724,-71.09329448081553,4.199999809265137,382.0,3852.5,3985.0,3720.0,0.5593215519570076
2026-04-24 19:15:31+00:00,42.340249037370086,-71.093311579898,4.199999809265137,383.0,3705.5,4206.0,3205.0,0.3503277080341786
2026-04-24 19:15:32+00:00,42.34025758691132,-71.09332683496177,4.199999809265137,384.0,3695.0,4221.0,3169.0,0.3353995763254051
2026-04-24 19:15:33+00:00,42.340265633538365,-71.09333848580718,4.199999809265137,385.0,3739.5,4333.0,3146.0,0.3986664202340166
2026-04-24 19:15:34+00:00,42.340275943279266,-71.09334653243423,4.400000095367432,386.0,3822.5,3485.0,4160.0,0.5166697470747976
2026-04-24 19:15:35+00:00,42.340286588296294,-71.09335089102387,4.400000095367432,387.0,3732.0,2806.0,4658.0,0.3880034690134641
2026-04-24 19:15:36+00:00,42.340294886380434,-71.09335826709867,4.400000095367432,388.0,3704.0,2847.0,4561.0,0.3481951177900681
2026-04-24 19:15:37+00:00,42.34030402265489,-71.0933668166399,4.400000095367432,389.0,3637.0,2817.0,4457.0,0.25293942021979915
2026-04-24 19:15:38+00:00,42.34031332656741,-71.09337327070534,4.400000095367432,390.0,3521.5,2672.0,4371.0,0.08872997142329066
2026-04-24 19:15:39+00:00,42.34032246284187,-71.09338148497045,4.400000095367432,391.0,3859.5,4325.0,3394.0,0.5692736397628566
2026-04-24 19:15:40+00:00,42.34033436514437,-71.09338819049299,4.400000095367432,392.0,3733.0,4292.0,3174.0,0.3894251958428711
2026-04-24 19:15:41+00:00,42.34034584835172,-71.09339539892972,4.400000095367432,393.0,3669.0,4166.0,3172.0,0.29843467876082314
2026-04-24 19:15:42+00:00,42.34035632573068,-71.09340378083289,4.400000095367432,394.0,3719.5,4313.0,3126.0,0.3702318836458766
2026-04-24 19:15:43+00:00,42.34036604873836,-71.0934130847454,4.400000095367432,395.0,3650.5,3767.0,3534.0,0.27213273241679364
2026-04-24 19:15:44+00:00,42.3403793759644,-71.09341878443956,4.400000095367432,396.0,3747.5,2857.0,4638.0,0.4100402348692726
2026-04-24 19:15:45+00:00,42.34039287082851,-71.09343018382788,4.400000095367432,397.0,3671.5,2900.0,4443.0,0.30198899583434063
2026-04-24 19:15:46+00:00,42.340404437854886,-71.09343387186527,4.400000095367432,398.0,3646.5,2879.0,4414.0,0.26644582509916565
2026-04-24 19:15:47+00:00,42.340419022366405,-71.09343898482621,4.400000095367432,399.0,3751.0,3538.0,3964.0,0.4150162787721971
2026-04-24 19:15:48+00:00,42.34043729491532,-71.09344149939716,4.400000095367432,400.0,3813.0,4377.0,3249.0,0.5031633421954311
2026-04-24 19:15:49+00:00,42.340458668768406,-71.09344359487295,4.400000095367432,401.0,3732.5,4276.0,3189.0,0.3887143324281676
